name,acres,lon,lat,reporter,cause
0594 HORN BUTTE,9357.0,-120.1169,45.6653,Prineville District,Equipment and vehicle use
GRASSY HILLS,9350.0,-115.1092,42.1864,Twin  Falls District,Natural
303,9299.0,-102.4981667,33.44316667,Texas A & M Forest Service,Equipment and vehicle use
BARKER,9255.0,-107.8664,47.3133,Miles City Field Office,Natural
CANYON 2,9217.0,-117.72,33.86528,Orange County Fire Authority,Missing data/not specified/undetermined
TANK HOLLOW,9159.0,-111.31583333,39.99416667,Uinta-Wasatch-Cache National Forest,Natural
SALLY,9000.0,-112.8777,41.17125,Dugway Proving Ground,Missing data/not specified/undetermined
TUCKER (5),9000.0,-80.7756,28.3298,Florida Forest Service,Natural
SLINKARD,8925.0,-119.549587,38.611875,Central California District,Natural
TRINITY,8895.7,-118.489657,40.453914,Winnemucca District Office,Natural
ECHO SPRINGS,8800.0,-81.26972,27.60583,Merritt Island National Wildlife Refuge,Missing data/not specified/undetermined
SPARTAN,8729.0,-120.16639,47.34256,Spokane District,Natural
REBEL FIRE,8709.0,-122.17055556,44.00916667,Willamette National Forest,Smoking
EMPIRE,8582.0,-119.6183,37.6444,Yosemite National Park,Natural
JACKSON RANCH,8500.0,-96.21982,35.82614,Oklahoma Division of Forestry,Missing data/not specified/undetermined
CHEROKEE,8417.0,-121.5855,39.5875,Butte Unit,Missing data/not specified/undetermined
TIFFANY,8364.8,-107.00076,33.669663,Bosque del Apache National Wildlife Refuge,Natural
SOUTH FORK SLACHA,8344.9,-145.5533,64.4436,Alaska Fire Service,Natural
BOWERS RANCH,8300.0,-101.2642,35.7978,Lake Meredith National Recreation Area,Natural
GOAT CREEK,8300.0,-113.62972222,46.58722222,Lolo National Forest,Natural
TL PUP,8288.0,-122.46638889,43.0375,Umpqua National Forest,Natural
CASCADE,8200.0,-121.33361,39.36833,Nevada-Yuba-Placer Unit,Missing data/not specified/undetermined
STREAM,8146.0,-112.887,41.80929,Salt Lake Field Office,Natural
1026,8043.3,-106.2581,45.9961,Miles City Field Office,Natural
HOPPER,8000.0,-98.13666667,26.98233333,Texas A & M Forest Service,Power generation/transmission/distribution
TANGO,8000.0,-112.74,40.22,Utah Division Forestry Fire State Lands,Missing data/not specified/undetermined
WF PERKINS BLOWOUT,7972.0,-94.20042137,29.63897091,McFaddin National Wildlife Refuge,Missing data/not specified/undetermined
SAND POINT,7843.0,-115.4336,42.9003,Twin  Falls District,Natural
YOOPER,7816.9,-104.7344,48.0619,Miles City Field Office,Equipment and vehicle use
CRYING,7808.0,-107.9906254,47.31794541,Charles M. Russell National Wildlife Refuge,Natural
WINTER VALLEY,7783.0,-108.437203,40.33114,"Northwest District, Craig",Equipment and vehicle use
CROW ROCK,7729.7,-106.0317,46.7617,Miles City Field Office,Equipment and vehicle use
PARKER2,7697.0,-120.32138889,41.46583333,Modoc National Forest,Natural
SNAKE,7589.7,-105.2913,45.9285,Eastern Land Office,Equipment and vehicle use
SOUTH FORK,7564.0,-119.572851,37.535867,Yosemite National Park,Natural
ROUND,7524.0,-107.90527778,33.32361111,Gila National Forest,Natural
017-065,7500.0,-99.21493,38.92777,Ellis County,Equipment and vehicle use
BONITA,7495.0,-106.19888889,36.61305556,Carson National Forest,Natural
OIL WELL,7466.7,-115.7772,40.908,Elko District Office,Missing data/not specified/undetermined
NORTH CANE,7302.0,-80.935278,28.543889,St. Johns National Wildlife Refuge,Recreation and ceremony
FFS LEE WILLIAMS,7230.0,-81.580932,26.129879,Florida Panther National Wildlife Refuge,Missing data/not specified/undetermined
ARRASTRA,7209.0,-112.79694444,47.04222222,Helena - Lewis and Clark National Forest,Natural
HIGHLINE,7198.0,-111.21861111,34.39666667,Tonto National Forest,Arson/incendiarism
PINAL,7196.0,-110.80638889,33.28138889,Tonto National Forest,Natural
CHINN,7090.0,-110.9289,46.3724,Central Land Office,Debris and open burning
FFS 30TH STREET ASSIST,7068.0,-81.67111496,26.17351406,Florida Panther National Wildlife Refuge,Missing data/not specified/undetermined
HONDITO,7020.0,-106.02222222,36.58722222,Carson National Forest,Natural
LATUNA,7000.0,-118.26916667,34.24305556,Angeles National Forest,Equipment and vehicle use
PHOENIX,6965.4,-117.43685,40.36299,Winnemucca District Office,Natural
CEDAR,6939.0,-123.34972222,41.95222222,Klamath National Forest,Natural
HOLIDAY  ( 06 ),6800.0,-80.4394,26.0108,Florida Forest Service,Arson/incendiarism
NASH FIRE,6747.0,-121.87777778,44.06833333,Willamette National Forest,Natural
CLEAR,6700.0,-123.5075,41.70194444,Klamath National Forest,Natural
SNIDER,6642.8,-106.2997,45.8953,Miles City Field Office,Natural
DIAMOND A,6607.0,-115.5372,41.9786,Twin  Falls District,Natural
POLE CREEK,6535.9,-115.3333,41.2553,Elko District Office,Natural
COLE CREEK,6506.1,-116.1186,40.5855,Elko District Office,Natural
LOWER BLACK COULEE,6500.0,-107.853317,48.2916,Phillips County,Missing data/not specified/undetermined
SPOCOGEE,6478.3,-96.3189,36.0481,Okmulgee Field Office,Debris and open burning
LONG RIDGE,6403.0,-112.4969,41.323,Salt Lake Field Office,Missing data/not specified/undetermined
MANZANITA,6309.0,-116.99394,33.87276,California Desert District,Equipment and vehicle use
RIVERS EDGE,6263.0,-80.709028,28.527861,Merritt Island National Wildlife Refuge,Natural
MONUMENT HILL,6255.1,-119.7365,47.31384,Spokane District,Missing data/not specified/undetermined
LESNA,6220.0,-111.4225,31.50583333,Coronado National Forest,Natural
HORSE CROSS,6151.0,-117.988,42.9483,Vale District,Natural
KOGOK 3,6087.9,-162.6006,63.1558,Alaska Fire Service,Natural
RYE,6049.0,-118.582677,34.457681,California Desert District,Missing data/not specified/undetermined
MUD,6039.4,-120.2383,40.39733,Northern California District,Natural
MICROWAVE,6034.0,-107.8319,45.5181,Crow Agency,Natural
WALL,6033.0,-121.4122,39.4536,Northern California District,Missing data/not specified/undetermined
354,6000.0,-102.30142,35.67819,Texas A & M Forest Service,Equipment and vehicle use
VISTA,5991.4,-118.10869,40.064444,Winnemucca District Office,Natural
CR630 E. (53),5964.0,-81.3651,27.7769,Florida Forest Service,Power generation/transmission/distribution
ANA 238,5874.0,-120.77111,43.01306,Oregon Department of Forestry Salem Headquarters,Recreation and ceremony
NOISY CREEK,5850.0,-117.26111111,48.79944444,Colville National Forest,Natural
CUB CREEK,5839.0,-115.62361111,47.66555556,Kootenai National Forest,Natural
JAYNE,5738.0,-120.24628,36.0759,Central California District,Equipment and vehicle use
BULL,5699.0,-111.97333333,34.025,Tonto National Forest,Natural
WHITE CREEK,5500.0,-81.90055556,35.81194444,National Forests in North Carolina,Natural
VALMY,5462.5,-117.11214,40.971164,Winnemucca District Office,Natural
PREACHER,5386.0,-119.61729,38.8538,Carson City District Office,Natural
BLACKTAIL,5351.0,-110.32111111,46.22416667,Helena - Lewis and Clark National Forest,Natural
WANBLEE TIMBER,5305.0,-101.53306,43.59889,Pine Ridge Agency,Misuse of fire by a minor
R-14,5300.0,-110.1664,33.8492,Fort Apache Agency,Arson/incendiarism
SADDLE,5132.0,-109.4275,31.58916667,Coronado National Forest,Natural
GRIFFITH,5120.0,-103.081117,34.494151,Las Vegas District,Natural
CHUTE CREEK,5107.0,-114.54722222,46.24611111,Nez Perce - Clearwater National Forests,Natural
0900 NORTH POLE,5075.0,-120.5867,45.0389,Prineville District,Natural
MAHOGANY,5054.9,-118.66659,41.819894,Winnemucca District Office,Natural
CEDAR HILLS,5032.0,-112.83,41.86,Utah Division Forestry Fire State Lands,Natural
MILNE FIRE,5000.0,-104.613,38.7831,Hanover Fire Department,Equipment and vehicle use
NORTH FORK HUGHES,4975.0,-117.0375,48.90138889,Idaho Panhandle National Forest,Natural
MAGPIE,4907.0,-103.49472222,47.31222222,Dakota Prairie National Grasslands,Missing data/not specified/undetermined
AEROMOTOR,4866.0,-100.4538333,34.119,Texas A & M Forest Service,Natural
RATTLESNAKE POINT,4850.0,-115.1325,45.55305556,Nez Perce - Clearwater National Forests,Natural
FALL CREEK,4832.0,-122.82694444,43.31083333,Umpqua National Forest,Natural
WINNEMUCCA RANCH,4799.0,-119.686,39.75963,Carson City District Office,Natural
HUTCHINSON,4787.0,-103.284781,35.868933,Cimarron District,Power generation/transmission/distribution
BLACKPOINT,4738.0,-80.74222,28.675,Merritt Island National Wildlife Refuge,Missing data/not specified/undetermined
MILLER CREEK,4700.0,-115.31638889,47.82,Kootenai National Forest,Natural
BUCK LAKE CREEK,4655.0,-115.10805556,45.97805556,Nez Perce - Clearwater National Forests,Natural
PINE HOLLOW,4638.0,-112.37555556,36.585,Kaibab National Forest,Natural
1135 PR DESOLATION,4635.0,-120.4975,44.47944444,Ochoco National Forest,Natural
JACK CREEK,4607.0,-120.95916667,47.51388889,Okanogan-Wenatchee National Forest,Natural
RED SPRINGS,4598.2,-115.7558,40.51,Elko District Office,Natural
BEET DUMP,4581.0,-115.80567,43.02641,Boise District,Natural
TAYLOR CANYON,4578.0,-107.63555556,33.88972222,Cibola National Forest,Natural
GORHAM,4500.0,-99.03894,38.95794,Russell County,Missing data/not specified/undetermined
EAGLE CREEK,4500.0,-114.88472222,45.82166667,Bitterroot National Forest,Natural
ISLAND,4500.0,-123.15277778,41.43333333,Klamath National Forest,Natural
UPPER MINE,4494.0,-118.6297,42.1411,Burns District,Natural
LAKE,4489.25,-121.13638889,41.78277778,Modoc National Forest,Natural
PINE TREE,4443.0,-108.11711,40.34419,"Northwest District, Craig",Natural
MCCORMICK,4426.0,-119.89611111,38.37333333,Stanislaus National Forest,Natural
CRANE ISLAND (22),4410.5,-81.237,27.0407,Florida Forest Service,Equipment and vehicle use
MINERVA 5,4310.0,-120.97222222,39.90555556,Plumas National Forest,Arson/incendiarism
UKONOM,4238.0,-123.49166667,41.59666667,Six Rivers National Forest,Natural
DEEP CREEK,4222.0,-107.1147,40.6003,"Northwest District, Craig",Natural
KELTON,4187.0,-113.08789,41.80479,Salt Lake Field Office,Natural
COTTONWOOD ONE,4151.0,-106.2522,44.6817,Buffalo Field Office,Natural
BURNT PEAK,4147.0,-123.15055556,42.10083333,Rogue River-Siskiyou National Forest,Natural
SHEEP,4050.0,-109.4839,32.2472,Gila District Office,Natural
SIDELINE FIRE,4033.0,-101.20346,35.6064,Texas A & M Forest Service,Power generation/transmission/distribution
ADAIR PEAK,4032.0,-114.03969,48.75828,Glacier National Park,Natural
MARTIN CANYON,4024.0,-114.2111,43.4775,Twin  Falls District,Firearms and explosives use
PONDEROSA,4016.0,-121.2855,39.5653,Northern California District,Recreation and ceremony
LEE CREEK,4007.3,-106.4083,45.2394,Miles City Field Office,Natural
BROKEN TOOTH,3958.0,-122.4975,43.20888889,Umpqua National Forest,Natural
2018 SARGENT NORTH WF,3888.5,-95.62214255,28.81326099,San Bernard National Wildlife Refuge,Missing data/not specified/undetermined
WEASEL,3856.0,-114.72972222,48.95416667,Kootenai National Forest,Natural
AMERICAN,3853.0,-121.3086,46.91141,Okanogan-Wenatchee National Forest,Natural
PALMER,3800.0,-117.065192,33.958773,California Department of Forestry & Fire Protection,Misuse of fire by a minor
NORTH DELPHIA,3800.0,-108.26649,46.56672,Billings Field Office,Natural
HOLLYWOOD,3778.9,-119.314723,39.818664,Winnemucca District Office,Natural
CURRY,3772.3,-107.7831,47.4486,Miles City Field Office,Natural
CHLECA LAKES,3759.5,-153.3208,63.7169,Alaska Fire Service,Natural
CHUPCO,3756.0,-96.1967,35.0322,Okmulgee Field Office,Debris and open burning
2018 WOLF ISLAND ASSIST,3741.1,-95.41110454,28.87581399,San Bernard National Wildlife Refuge,Arson/incendiarism
BRIDGE CREEK,3711.0,-118.58326,48.2475,Colville Agency,Natural
QUINN,3631.4,-117.4103,41.8986,Winnemucca District Office,Natural
WHETSTONE RIDGE,3621.0,-113.646767,46.048783,Beaverhead-Deerlodge National Forest,Natural
IRON POINT,3618.2,-117.315,40.9414,Winnemucca District Office,Natural
