name,acres,lon,lat,reporter,cause
LAKE,31089.0,-118.45201227,34.67861491,Angeles National Forest,Missing data/not specified/undetermined
GUAVA,30636.0,-80.85715286,25.57217462,Everglades National Park,Natural
BLUE RIVER,30408.0,-110.35811067,33.4345052,San Carlos Agency,Natural
BOBCAT,30030.0,-108.39311188,46.30433692,Musselshell County,Missing data/not specified/undetermined
MINERAL,29667.0,-120.52191174,36.09493392,Fresno-Kings Unit,Missing data/not specified/undetermined
VALLEY,29639.0,-110.39061067,33.38784519,San Carlos Agency,Natural
SHEEP,29570.0,-120.76151327,40.27852527,Plumas National Forest,Natural
20153 KOCHILAGOK HILL,29322.2,-164.33,61.63,Yukon Delta National Wildlife Refuge,Natural
412 FIRE,29189.0,-100.6099,36.6173,Oklahoma Division of Forestry,Missing data/not specified/undetermined
BLUE RIVER 2,28051.0,-110.29791066,33.47886521,San Carlos Agency,Natural
SLINK,26759.0,-119.56791286,38.56782522,Humboldt-Toiyabe National Forest,Missing data/not specified/undetermined
GLADE,26196.7,-122.91681356,39.94407507,Mendocino National Forest,Natural
HOLCOMBE RD,25958.0,-101.49985,30.28996667,Texas A & M Forest Service,Missing data/not specified/undetermined
CUB,25950.0,-108.56191029,33.31461527,Gila National Forest,Natural
MOONFISH,25834.0,-80.88090582,25.74690744,Big Cypress National Preserve,Equipment and vehicle use
WADDLE CREEK,25589.9,-106.52891121,44.98431695,Sheridan County,Missing data/not specified/undetermined
TWIN,25110.0,-114.99447893,37.46669844,Ely District Office,Missing data/not specified/undetermined
BIG HOLLOW,24995.0,-121.97991445,45.92707556,Gifford Pinchot National Forest,Missing data/not specified/undetermined
TAYLOR POND,24892.0,-120.1145,46.67034,Mid Columbia National Wildlife Refuge Complex,Natural
SAWTOOTH,24729.0,-111.29731086,33.40184515,Tonto National Forest,Natural
BRINGHAM,23142.0,-109.31161046,33.41510525,Apache-Sitgreaves National Forest,Natural
FARM CAMP,22872.0,-104.27389845,35.86583919,Las Vegas District,Natural
EL DORADO,22744.0,-116.99341263,34.0537586,San Bernardino Unit,Fireworks
GOLD,22634.0,-120.76156339,41.06378834,Lassen-Modoc Unit,Missing data/not specified/undetermined
KAHLOTUS,22000.0,-118.56871403,46.63344595,Spokane District,Power generation/transmission/distribution
SALT,21670.0,-110.90421079,33.55994519,Tonto National Forest,Natural
CASSADORE SPRINGS,21428.0,-110.41981069,33.54389521,San Carlos Agency,Natural
MIDDLE FORK,20517.0,-106.79561062,40.6283464,"Medicine Bow-Routt National Forests, Thunder Basin National Grassland",Natural
MOUNTAIN VIEW,20385.0,-119.46531283,38.51509522,Bishop Field Office,Missing data/not specified/undetermined
BUCK,19674.0,-115.47601308,44.78566612,Boise National Forest,Natural
BUTTE/TEHAMA/GLENN COMPLEX,19609.0,-121.5687963,39.53225615,Butte Unit,Missing data/not specified/undetermined
ROCKHOUSE,19506.0,-110.57521069,33.09259514,San Carlos Agency,Natural
INCHELIUM  HIWAY,19005.0,-118.19851435,48.33161611,Colville Agency,Missing data/not specified/undetermined
NUMBERS,18380.0,-119.63930037,38.84314573,Carson City District Office,Equipment and vehicle use
GOOD,18108.0,-108.33341023,33.18329526,Gila National Forest,Natural
PALMER,17988.0,-119.57631473,48.83994598,Spokane District,Missing data/not specified/undetermined
ROCK PATH,17941.0,-113.13691172,38.6733857,Richfield Field Office,Natural
NEIBER,17559.0,-107.91921134,43.8564167,Wind River / Bighorn Basin District,Missing data/not specified/undetermined
WHITE RIVER,17442.0,-121.57561423,45.18150555,Mt. Hood National Forest,Natural
VALLEY,16390.0,-116.69446182,32.76138479,Cleveland National Forest,Missing data/not specified/undetermined
RICE,16371.0,-106.26871127,45.68498705,Rosebud County,Natural
BABB,15269.2,-117.42731396,47.28209612,Northeast Region-Department of Natural Resources,Missing data/not specified/undetermined
TAYLOR CREEK,15199.6,-157.18282262,61.04875047,Southwest Area,Natural
WILLIAMS FORK,14833.0,-106.06481036,39.85124635,Arapaho and Roosevelt National Forests and Pawnee National Grassland,Missing data/not specified/undetermined
S. OBENCHAIN,14787.0,-122.68334721,42.46722747,Medford Unit,Missing data/not specified/undetermined
VICS PEAK,14624.0,-107.44181007,33.57030537,Cibola National Forest,Natural
PORPHYRY,14486.0,-115.43741316,45.24778616,Payette National Forest,Natural
SEARS,14476.0,-111.815911,33.88522519,Tonto National Forest,Missing data/not specified/undetermined
TWO FOUR TWO,14473.0,-121.86911381,42.65342536,Fremont-Winema National Forest,Missing data/not specified/undetermined
TATHAM,14457.0,-122.70771352,39.90812508,Mendocino National Forest,Natural
RR 316,14201.0,-106.64401075,41.83110657,Carbon County,Railroad operations and maintenance
BLUE RIDGE,13694.0,-117.61917876,33.87944927,Orange County Fire Authority,Missing data/not specified/undetermined
POODLE,13606.0,-119.66711318,40.83913541,Winnemucca District Office,Natural
GATE 5,13343.0,-99.17921667,31.35903333,Texas A & M Forest Service,Equipment and vehicle use
20154 IWAKTOK HILL,13030.3,-164.32,61.4,Yukon Delta National Wildlife Refuge,Natural
BISHOP,13008.0,-114.60381185,37.36167245,Ely District Office,Missing data/not specified/undetermined
WOOD SPRINGS 2,12861.0,-109.37770511,35.84006115,Navajo Region Fire and Aviation Management,Natural
EAST FORK BUTTER CREEK,12756.0,-119.11391386,45.37999581,Pilot Rock Rural Fire Protection District,Missing data/not specified/undetermined
STEWART CANYON,12721.0,-114.83317889,37.31000543,Ely District Office,Natural
KNOLLS,12584.0,-111.89071166,40.20115597,Salt Lake Field Office,Missing data/not specified/undetermined
PILOT KNOB,12500.0,-113.2231,34.79687,Arizona Department of Forestry and Fire Management - Northwest District,Natural
SILVERADO,12466.0,-117.68660206,33.75270485,Orange County Fire Authority,Missing data/not specified/undetermined
HULL,12283.8,-122.93891351,39.53637504,Mendocino National Forest,Natural
CONSTELLATION,12252.0,-112.54301115,34.04657517,Arizona Department of Forestry and Fire Management - Northwest District,Natural
BEAR,12154.0,-121.08601326,39.81111521,Plumas National Forest,Natural
BEAR CREEK,12150.0,-113.43691269,44.85785632,Beaverhead-Deerlodge National Forest,Natural
ISOM CREEK,12139.2,-149.57922702,65.85378138,Alaska Fire Service - Upper Yukon Zone,Natural
20118 MANOKINAK RIVER,12133.3,-164.450333,61.321833,Yukon Delta National Wildlife Refuge,Natural
TURKEY FARM ROAD,11993.0,-113.56611163,37.1566755,Southwest Area,Fireworks
CHERRY CANYON,11828.0,-103.45020949,37.36744617,Las Animas County,Natural
KEWA FIELD,11797.0,-118.26601433,48.17800609,Colville Agency,Missing data/not specified/undetermined
BUFFALO,11650.0,-105.73531103,45.04677703,Powder River County,Natural
RENO,11635.1,-106.40063671,43.89245011,Johnson County,Natural
JACKALOPE,11520.0,-100.93130875,35.68820605,Texas A & M Forest Service,Equipment and vehicle use
TADPOLE,11412.0,-108.27321021,32.95445523,Gila National Forest,Natural
PINE HOLLOW,11405.0,-112.11031133,36.98346557,Arizona Strip Field Office,Natural
SMITH CANYON ,11348.0,-101.9098333,30.85966667,Texas A & M Forest Service,Natural
SHISSLER,11197.0,-115.16901321,45.76600623,Nez Perce - Clearwater National Forests,Natural
GASS FLATS,10744.0,-107.27941156,45.99245699,Treasure County,Natural
BACCARAT,10500.0,-119.96771307,39.74142529,Carson City District Office,Missing data/not specified/undetermined
LUNA,10142.0,-105.33950983,36.26423589,Carson National Forest,Missing data/not specified/undetermined
CALWOOD,10106.0,-105.38161024,40.15361644,Boulder County Office,Missing data/not specified/undetermined
THIELSEN,9975.0,-122.06981393,43.16034537,Umpqua National Forest,Natural
MAYS,9813.0,-99.04889688,31.12611644,Texas A & M Forest Service,Equipment and vehicle use
HOG,9564.0,-120.86338031,40.42088828,Lassen-Modoc Unit,Missing data/not specified/undetermined
SUPERSTITION,9539.0,-111.38531087,33.40508514,Tonto National Forest,Natural
HORSE,9537.0,-112.41891114,34.2748452,Prescott National Forest,Missing data/not specified/undetermined
ENCINOS,9357.0,-111.6236108,31.62289488,Arizona Department of Forestry and Fire Management - Southeast District,Missing data/not specified/undetermined
ROAD 11,9330.0,-119.7977,47.77866,Washington State Department of Natural Resources Headquarters,Missing data/not specified/undetermined
MEDICINE,8930.0,-110.68961077,33.82920524,Fort Apache Agency,Natural
DEVIL,8857.0,-123.19118089,41.90350518,Klamath National Forest,Missing data/not specified/undetermined
BIG SUMMIT,8461.0,-114.11071181,37.88938854,Ely District Office,Missing data/not specified/undetermined
RATTLESNAKE,8419.0,-118.44841243,36.41967509,Sequoia & Kings Canyon National Parks,Natural
THUMB,8354.0,-112.57291136,36.33078546,Truxton Canyon Agency,Natural
BROWN,8268.0,-114.98834509,38.83267259,Ely District Office,Missing data/not specified/undetermined
36TH AVE SE (11),8250.0,-81.5455,26.1653,Florida Forest Service,Missing data/not specified/undetermined
BRIDGER FOOTHILLS,8224.0,-110.97523409,45.7192018,Custer Gallatin National Forest,Natural
SADDLE MOUNTAIN,8065.0,-119.5091,46.76526,Columbia National Wildlife Refuge,Missing data/not specified/undetermined
BLACK CANYON,7897.0,-113.80521154,35.74147531,Truxton Canyon Agency,Natural
STAGECOACH,7760.0,-118.54362346,35.46472719,Central California District,Missing data/not specified/undetermined
RICHARD MTN,7632.0,-109.27231122,41.00391626,Wyoming State Forestry (CPC Area),Natural
VILAS,7498.0,-84.87469417,30.22127563,National Forests in Florida,Missing data/not specified/undetermined
IBAPAH,7153.9,-114.0597121,40.34508882,Elko District Office,Natural
LOST,7118.19,-114.34361224,40.95442286,Elko District Office,Missing data/not specified/undetermined
BLUEJAY,6922.0,-119.64641278,37.81211514,Yosemite National Park,Natural
CARMEL.,6905.0,-121.68180495,36.44628788,San Benito-Monterey Unit,Missing data/not specified/undetermined
NORTH,6882.0,-120.0382131,39.83337529,Carson City District Office,Equipment and vehicle use
TABBY CANYON,6848.8,-112.51891186,40.78730599,Salt Lake Field Office,Firearms and explosives use
GRAY HILL,6845.0,-113.50501179,38.69866568,Richfield Field Office,Natural
BOND,6687.4,-117.63657205,33.74470485,Orange County Fire Authority,Missing data/not specified/undetermined
HOWE PEAK,6616.9,-113.05531241,43.69643624,Idaho Falls District,Recreation and ceremony
LIGHTNING WEST,6510.0,-101.1413088,35.75530605,Texas A & M Forest Service,Natural
SOURDOUGH,6352.4,-112.97461256,44.66542634,Beaverhead-Deerlodge National Forest,Recreation and ceremony
MATLIN,6293.0,-113.35721213,41.543176,Bear River Area,Natural
SNOW,6254.0,-116.68385529,33.88820715,Riverside Unit,Equipment and vehicle use
HIDDEN,6106.0,-111.18351088,33.98054523,Tonto National Forest,Natural
CORBIN,6061.25,-122.74281348,39.54481505,Mendocino National Forest,Natural
YOLO RANCH FIRE,6042.0,-98.3721,36.3254,Oklahoma Division of Forestry,Power generation/transmission/distribution
ARROYO GRANDE,6006.0,-100.92167508,30.65306072,Texas A & M Forest Service,Equipment and vehicle use
LONGFELLOW NINE MILE,6000.0,-102.59417549,30.23139392,Texas A & M Forest Service,Missing data/not specified/undetermined
WHITE SAGE,6000.0,-112.87341184,40.09422588,Dugway Proving Ground,Missing data/not specified/undetermined
CEDAR,5985.9,-115.74881246,40.61750571,Elko County Fire Protection District,Natural
NORTH BROWNSTOWN 3,5981.0,-120.61695875,46.48722793,Yakama Agency,Missing data/not specified/undetermined
WILLIAM,5831.8,-111.779,39.93688,Utah Division Forestry Fire State Lands,Missing data/not specified/undetermined
20296 SHEENJEK RIVER,5759.2,-144.417,67.1994,Yukon Flats National Wildlife Refuge,Natural
LOUSE CREEK,5642.0,-109.77818776,47.12757816,Judith Basin County,Equipment and vehicle use
CREWS,5513.0,-121.51373499,37.02393894,Santa Clara Unit,Missing data/not specified/undetermined
EWB,5500.0,-98.90167836,37.02762638,Barber County,Missing data/not specified/undetermined
HAMLITON,5500.0,-96.24438777,37.9925567,Greenwood County,Missing data/not specified/undetermined
APPLE ACRES,5500.0,-119.92211456,47.92083589,Southeast Region-Department of Natural Resources,Power generation/transmission/distribution
7D2,5430.0,-101.16780852,31.59150533,Texas A & M Forest Service,Natural
JUNIPER BUTTE,5427.1,-115.29431262,42.29573591,Eastern Supervisory Area Office,Equipment and vehicle use
ACORN FLATS,5368.4,-107.03261165,46.7511471,Rosebud County,Natural
GREENHOUSE,5320.0,-119.03773646,48.136506,Colville Agency,Missing data/not specified/undetermined
YOGO,5309.0,-110.56351248,46.89993678,Helena - Lewis and Clark National Forest,Missing data/not specified/undetermined
LESLIE GULCH,5145.0,-117.22231315,43.33002583,Vale District,Firearms and explosives use
GRANT,5042.0,-121.20194011,38.52098609,Amador-El Dorado Unit,Missing data/not specified/undetermined
15-10,5000.0,-122.3796803,38.54967201,Sonoma-Lake Napa Unit,Natural
BOZARTH,5000.0,-113.21351134,34.74034522,Arizona Department of Forestry and Fire Management - Northwest District,Natural
TITNUK CREEK,4976.8,-156.39672249,60.77133362,Southwest Area,Natural
WHEAT STATE,4945.0,-97.68362815,38.08666663,Harvey County,Missing data/not specified/undetermined
WOODWARD,4929.0,-122.8389022,38.01833823,Point Reyes National Seashore,Natural
SLADE,4898.0,-100.864,32.063,Texas A & M Forest Service,Natural
KLAUS,4864.0,-109.13791031,31.75522501,Coronado National Forest,Natural
TIMBER MOUNTAIN,4840.0,-116.47601216,37.1203253,Southern Nevada District Office,Natural
EMIGRANT,4756.0,-109.37291038,32.09512505,Coronado National Forest,Natural
ZOOK,4697.6,-105.78501121,45.98614713,Custer County,Natural
P-515,4604.0,-121.6172,44.7731,Warm Springs Agency,Natural
CONNOR SUMMIT,4576.0,-113.52921229,42.35547607,Cassia County,Missing data/not specified/undetermined
MILLER,4519.0,-114.22751189,38.33467259,Ely District Office,Natural
CENTRAL,4499.0,-112.06761105,33.93066518,Tonto National Forest,Firearms and explosives use
PHINNEY LAKE,4469.0,-110.67631148,40.71527612,Ashley National Forest,Natural
MEDDLER,4452.0,-110.8976108,33.6616752,Tonto National Forest,Natural
STATE CREEK,4400.0,-112.23251268,46.09939654,Beaverhead-Deerlodge National Forest,Natural
DRY LAKE,4369.0,-109.86491057,33.38472522,San Carlos Agency,Natural
BLUE CREEK,4355.0,-101.64730892,35.70320601,Lake Meredith National Recreation Area,Missing data/not specified/undetermined
DRUMMING,4351.0,-113.16471331,48.14017662,Flathead National Forest,Natural
GREEN RIDGE 0684 CS,4338.0,-121.6052141,44.4671755,Deschutes National Forest,Natural
HALIIMAILE FIRE 2020,4300.0,-156.37987,20.87473,State of Hawaii,Recreation and ceremony
XSC# M200250121,4279.0,-121.634164,37.117777,Santa Clara Unit,Natural
CREEK 5,4276.0,-117.26680696,33.40265083,San Diego Unit,Missing data/not specified/undetermined
RANCH2,4237.0,-117.91071213,34.15672488,Angeles National Forest,Arson/incendiarism
MCDANIEL,4216.0,-100.69534176,31.87917207,Texas A & M Forest Service,Debris and open burning
SHAMROCK,4200.0,-103.79440984,39.91380652,Adams County Office,Missing data/not specified/undetermined
MULLEN,4128.0,-106.3809,40.9474,Jackson County,Missing data/not specified/undetermined
LONE STAR,4123.0,-110.82112317,44.38917321,Yellowstone National Park,Natural
FROG 0657 RS,4020.0,-120.52761384,44.03884558,Ochoco National Forest,Natural
WALKIN FIRE,4016.1,-94.40134982,29.60683691,Anahuac National Wildlife Refuge,Missing data/not specified/undetermined
MEDIO,4010.0,-105.86320991,35.8310058,Santa Fe National Forest,Natural
GROUSE,3998.0,-115.1748128,43.54047604,Boise National Forest,Missing data/not specified/undetermined
DEEP CREEK,3971.0,-99.14978333,32.68715,Texas A & M Forest Service,Natural
SUNSET,3964.0,-112.13911108,34.1498452,Phoenix District Office,Missing data/not specified/undetermined
MCMEAN,3937.0,-100.9208333,30.3488,Texas A & M Forest Service,Natural
DEER CANYON,3872.0,-103.33990944,37.01994612,Las Animas County,Natural
HUBBARDS GAP,3850.0,-103.45200998,41.65047678,Nebraska Forest Service,Missing data/not specified/undetermined
DROPS,3825.9,-114.41221256,42.96029605,Lincoln County,Equipment and vehicle use
MOORE,3800.0,-104.38084291,35.92472812,Las Vegas District,Debris and open burning
BLACK PINE,3783.8,-112.86501212,42.0983761,Idaho Falls District,Natural
BEACH,3780.0,-118.98331269,37.9293752,Inyo National Forest,Natural
OLD MONTEREY RD  MORGAN_H,3730.0,-121.666485,37.144945,Santa Clara Unit,Natural
BALDY,3696.0,-117.85791345,44.41761586,Vale District,Natural
RANGE 40-A,3684.0,-89.14233541,31.1667557,National Forests in Mississippi,Firearms and explosives use
LODE ROAD,3680.0,-109.92059562,46.55107655,Wheatland County,Missing data/not specified/undetermined
WF VALENTINES 2020 ,3614.0,-94.168778,29.652002,McFaddin National Wildlife Refuge,Missing data/not specified/undetermined
20133 IZAVIKNEK RIVER,3544.0,-163.06,61.41,Yukon Delta National Wildlife Refuge,Natural
MAGPIE ROCK,3539.0,-114.4825,47.3031,Flathead Agency,Natural
BUFFALO CREEK,3507.0,-98.88443333,31.46671667,Texas A & M Forest Service,Other causes
HAYHOOK RANCH,3500.0,-101.1889,35.6101,Texas A & M Forest Service,Missing data/not specified/undetermined
FIRE GULCH,3486.9,-105.71701107,45.29253705,Powder River County,Natural
WILDCAT,3456.0,-118.11881321,42.7559077,Vale District,Natural
BULL,3448.0,-105.65259498,48.37750739,Fort Peck Agency,Equipment and vehicle use
NEALS HILL,3391.0,-118.28611328,43.02134571,Burns District,Natural
BENT RIM,3380.0,-101.2569543,44.90917408,Cheyenne River Agency,Natural
RANGE,3378.92,-111.6687,40.32618,Utah Division Forestry Fire State Lands,Missing data/not specified/undetermined
BURLEY,3364.1,-105.65531108,45.41701707,Powder River County,Equipment and vehicle use
HORSE CREEK BUTTE,3360.0,-105.72811096,44.65354698,Campbell County,Missing data/not specified/undetermined
TORTOLITA,3321.0,-111.03501074,32.52903504,Arizona Department of Forestry and Fire Management - Southeast District,Natural
HILL,3275.0,-106.93281885,47.83346521,North Central Montana District,Natural
GAME RANCH,3271.0,-100.15200832,32.31861717,Texas A & M Forest Service,Equipment and vehicle use
OIL,3227.7,-107.6847118,46.74078703,Rosebud County,Power generation/transmission/distribution
FAWN CREEK,3226.0,-108.41861087,39.76213617,White River Field Office,Natural
HABANERO,3218.0,-110.96740745,33.24881059,Arizona Department of Forestry and Fire Management - Southeast District,Missing data/not specified/undetermined
MORGAN TOWNSHIP FIRE COUNTY ROAD 23 EAST,3200.0,-96.940321,47.643191,North Dakota State Forest Service,Debris and open burning
ALMEDA,3200.0,-122.71502,42.21254,Oregon Department of Forestry Salem Headquarters,Arson/incendiarism
BOXELDER,3177.9,-104.46641084,45.71195721,Carter County,Equipment and vehicle use
DOWNEY CREEK,3166.0,-121.21041487,48.26436577,Mt. Baker-Snoqualmie National Forest,Natural
RIVIERA PARK,3148.0,-101.87880672,35.40448369,Texas A & M Forest Service,Natural
SHAFTER,3142.33,-114.36111224,40.94455586,Elko County Fire Protection District,Equipment and vehicle use
RANGE,3141.0,-111.35611085,33.0984651,Arizona Department of Forestry and Fire Management - Southeast District,Firearms and explosives use
AREA-16,3130.0,-116.08001208,37.01000531,Nevada National Security Site,Natural
CAMPBELL RD,3100.0,-101.0606667,35.74428333,Texas A & M Forest Service,Natural
JORDAN,3092.7,-117.01271303,42.86789581,Boise District,Missing data/not specified/undetermined
RIDGE,3079.0,-113.87851149,35.00769522,Colorado River District,Natural
DARK CANYON,3070.0,-105.62850968,33.66671547,Lincoln National Forest,Natural
BEAVER,3045.0,-114.60231325,46.50598635,Nez Perce - Clearwater National Forests,Natural
BRANCH,3022.0,-120.00524158,35.35148388,San Luis Obispo Unit,Missing data/not specified/undetermined
BRYAN MOUNTAIN,3000.0,-116.46731336,45.26879606,Nez Perce - Clearwater National Forests,Natural
BOURBONAIS CREEK,3000.0,-95.95832781,39.19222691,Shawnee County,Missing data/not specified/undetermined
ANTELOPE,3000.0,-113.18091172,38.6753257,Richfield Field Office,Natural
CRANE,2993.0,-120.26861347,42.09432546,Fremont-Winema National Forest,Natural
BUMBLE BEE,2993.0,-112.17491109,34.1741852,Phoenix District Office,Missing data/not specified/undetermined
POEVILLE ROAD,2975.0,-119.91261304,39.57552528,Truckee Meadows Fire Protection District,Missing data/not specified/undetermined
COLOCKUM,2967.0,-120.16961446,47.29248583,Southeast Region-Department of Natural Resources,Missing data/not specified/undetermined
YANDY,2960.0,-101.25120881,35.53735601,Texas A & M Forest Service,Power generation/transmission/distribution
CINNABAR,2955.0,-113.79931311,46.59064643,Lolo National Forest,Natural
JACKSON,2946.0,-110.14381059,32.91716514,Gila District Office,Natural
BIG SPRINGS,2916.8,-112.66291188,40.70416597,Northwest Area,Equipment and vehicle use
EAST CANYON,2905.0,-108.23721056,37.27095586,Tres Rios Field Office,Natural
BENA,2900.0,-118.70834567,35.31833826,Kern County Fire Department,Missing data/not specified/undetermined
VEYO WEST,2885.0,-113.71931168,37.32909551,Cedar City Field Office,Smoking
JUNIPER,2867.0,-110.11911062,33.3597252,San Carlos Agency,Natural
TOWER FIRE,2858.0,-110.545,46.913,Cascade County,Missing data/not specified/undetermined
MOC,2857.0,-120.29442788,37.8045611,Tuolumne-Calaveras Unit,Missing data/not specified/undetermined
COTTONWOOD,2817.0,-115.44551186,35.94497523,Humboldt-Toiyabe National Forest,Natural
WALKER,2806.0,-103.84500918,32.12111531,Carlsbad Field Office,Missing data/not specified/undetermined
BUREN,2800.0,-113.2205,33.44867,Arizona Department of Forestry and Fire Management - Central District,Missing data/not specified/undetermined
MAHOGANY,2758.0,-115.61821193,36.30576526,Humboldt-Toiyabe National Forest,Recreation and ceremony
LAURA 2,2729.0,-120.10954514,40.03824531,Northern California District,Debris and open burning
TRAM ROAD / GRASSY ROAD,2727.53,-77.679388,34.458146,North Carolina Forest Service,Debris and open burning
HAG BOUNDRY,2727.0,-112.86001196,41.03324599,Dugway Proving Ground,Missing data/not specified/undetermined
BASIN,2710.0,-110.53361067,32.86339511,Gila District Office,Natural
EAGLE ROCK ROAD,2700.0,-110.64348948,47.29631372,Judith Basin County,Power generation/transmission/distribution
D165,2700.0,-96.47717782,37.86116666,Greenwood County,Missing data/not specified/undetermined
MANNING RD,2685.0,-117.42223608,46.93667279,Washington State Fire Marshal's Office,Missing data/not specified/undetermined
DENNIS HILL,2658.0,-113.63071222,41.772006,Bear River Area,Railroad operations and maintenance
PENNINGTON CREEK,2654.0,-98.27982457,32.95892237,Texas A & M Forest Service,Equipment and vehicle use
FLAT,2616.0,-114.41534513,40.06147276,Ely District Office,Missing data/not specified/undetermined
CLACKAMAS COUNTY FIRES,2584.0,-122.55001439,45.20000545,Molalla Unit,Missing data/not specified/undetermined
LOWER COYOTE CREEK,2582.0,-119.09049447,48.142276,Colville Agency,Missing data/not specified/undetermined
NARANJOS,2580.5,-104.95400973,36.1394059,Las Vegas District,Missing data/not specified/undetermined
