name,acres,lon,lat,reporter,cause
BASTROP COUNTY COMPLEX,34068.0,-97.211651,30.22777389,Texas A & M Forest Service,Power generation/transmission/distribution
HOT SPRINGS,33793.8,-117.4497,41.2119,Winnemucca District Office,Natural
SADDLE ,32670.0,-114.51083333,45.51666667,Salmon-Challis National Forest,Natural
WINDY,32243.0,-103.725,34.69383,New Mexico State Forestry Division,Missing data/not specified/undetermined
KILLOUGH FIRE,32000.0,-101.381621,33.246135,Texas A & M Forest Service,Power generation/transmission/distribution
MAYHILL,31861.0,-105.4892,32.895,Carlsbad Field Office,Power generation/transmission/distribution
FISH RIVER,31600.0,-160.255,65.8592,Alaska Fire Service,Natural
JUNIPER ROAD,31140.0,-77.673056,34.544444,North Carolina Forest Service,Natural
PIERCE/SUTTON FIRE,30814.0,-101.35222222,30.36805556,Texas A & M Forest Service,Power generation/transmission/distribution
MONUMENT,30526.0,-110.2364,31.3342,Coronado National Memorial,Missing data/not specified/undetermined
LOOP,30487.0,-104.4903,32.1753,Carlsbad Caverns National Park,Arson/incendiarism
SMAC FIRE,30000.0,-98.35527778,27.1525,Texas A & M Forest Service,Missing data/not specified/undetermined
BIRD RANCH II FIRE,29200.0,-100.50146667,34.05118333,Texas A & M Forest Service,Natural
JUNEBERRY 3,28810.0,-96.33001,48.8216,Minnesota Department of Natural Resources,Debris and open burning
LITTLE CREEK,26201.3,-151.9908,64.5764,Alaska Fire Service,Natural
COMMANCHE,25577.0,-118.1667,35.1139,Central California District,Natural
BRECKENRIDGE COMPLEX,25213.0,-118.64,35.395278,Kern County Fire Department,Natural
DERICK FIRE,25000.0,-102.2480467,32.26772,Texas A & M Forest Service,Missing data/not specified/undetermined
COAL CREEK,24849.0,-148.565,64.031666,Fairbanks Area,Natural
MARTIN 2,24781.0,-103.5731,32.9267,New Mexico State Forestry Division,Equipment and vehicle use
KITALITNA,24524.8,-154.5925,65.5558,Alaska Fire Service,Natural
SALT,24501.0,-114.23638889,44.97777778,Salmon-Challis National Forest,Natural
WILLOW CREEK SOUTH FIRE,24310.0,-101.80166667,35.27527778,Texas A & M Forest Service,Equipment and vehicle use
RABBIT EAR,24305.0,-103.133489,36.500153,New Mexico State Forestry Division,Equipment and vehicle use
NORTON POINT,24237.0,-109.5575,43.81472222,Shoshone National Forest,Natural
ARMSTRONG FIRE,24000.0,-102.5242,32.3689,Texas A & M Forest Service,Equipment and vehicle use
TIRE,24000.0,-103.617667,34.3315,New Mexico State Forestry Division,Debris and open burning
CLOVERDALE 2,23600.0,-108.8625,31.356389,Las Cruces Field Office,Recreation and ceremony
HASTINGS,23122.5,-148.35,65.03,Alaska Fire Service,Missing data/not specified/undetermined
KIZER 5,23000.0,-103.2937,33.3043,New Mexico State Forestry Division,Equipment and vehicle use
SO CLOSE,23000.0,-101.41768,35.55793,Lake Meredith National Recreation Area,Missing data/not specified/undetermined
WILLIAMS FIRE,22958.0,-101.14827884,30.91489227,Texas A & M Forest Service,Missing data/not specified/undetermined
FY2011-BACON-081,22246.0,-82.57689022,31.47299498,Georgia Forestry Commission,Debris and open burning
GRINDSTONE,21604.0,-115.39086,42.76253,Twin  Falls District,Natural
LAST CHANCE,21565.4,-118.6208,40.6128,Winnemucca District Office,Missing data/not specified/undetermined
JACKIE,21510.0,-103.637778,33.1525,Taos Pueblo,Equipment and vehicle use
LION,20500.0,-118.51166667,36.26777778,Sequoia National Forest,Natural
BEARING FIRE,20222.0,-94.97748583,31.00662583,Livingston Area,Equipment and vehicle use
TRACK,19970.0,-104.4572,36.9308,New Mexico State Forestry Division,Equipment and vehicle use
RILEY ROAD FIRE,19960.0,-95.8179,30.27001667,Livingston Area,Natural
DOS AMIGOS FIRE,19391.0,-100.77949498,31.9041149,Texas A & M Forest Service,Equipment and vehicle use
LOCUST GROVE FIRE,19200.0,-100.456581,36.110143,Texas A & M Forest Service,Power generation/transmission/distribution
FY2011-WARE-093,19198.0,-82.5240704,31.20029008,Georgia Forestry Commission,Debris and open burning
WATER HOLE,18970.0,-106.887,45.6819,Northern Cheyenne Agency,Natural
ACREY,18835.4,-104.90166667,32.40333333,Lincoln National Forest,Natural
CHINA GARDEN,18617.6,-117.7267,41.135,Winnemucca District Office,Natural
CROOKEDCREEK COMPLEX,18199.0,-104.8883,33.0481,Roswell Field Office,Natural
FM 148 & FM 2332,18000.0,-98.223224,34.0004325,Texas A & M Forest Service,Power generation/transmission/distribution
OKREEK,17500.0,-100.249361,43.317656,Rosebud Agency,Missing data/not specified/undetermined
TUNNER,17482.0,-101.76166667,37.15555556,Pike and San Isabel National Forest,Equipment and vehicle use
WINDMILL,17382.0,-115.1208,42.8622,Twin  Falls District,Natural
HIDDEN,17188.0,-113.808197,36.550597,Arizona Strip Field Office,Natural
IRONHORSE COMMAND,17000.0,-80.96611111,28.73472222,Merritt Island National Wildlife Refuge,Missing data/not specified/undetermined
CANYON FIRE,16803.0,-101.85331667,34.95088333,Texas A & M Forest Service,Missing data/not specified/undetermined
HICKMAN FIRE,16500.0,-102.18416666,31.86946666,Texas A & M Forest Service,Equipment and vehicle use
LAKESIDE,16267.0,-112.7739,40.8339,Salt Lake Field Office,Firearms and explosives use
LIPSCOMB  CO. COMPLEX FIRE,15908.0,-100.28305556,36.08611111,Texas A & M Forest Service,Power generation/transmission/distribution
SOUTHSIM,15775.0,-115.95881,43.1699,Boise District,Missing data/not specified/undetermined
PLEASANT FARMS FIRE,15479.0,-102.437217,31.633385,Texas A & M Forest Service,Missing data/not specified/undetermined
296,15280.0,-102.59361111,35.455,Cibola National Forest,Missing data/not specified/undetermined
GODFREY,15086.0,-108.707222,31.658611,Gila National Forest,Debris and open burning
PRENTASS FIELD #1,15000.0,-102.568188,33.279167,Texas A & M Forest Service,Power generation/transmission/distribution
LAS ANIMAS,14726.0,-103.197817,38.030672,Colorado State Forest Service-State Headquarters,Missing data/not specified/undetermined
611 GAS PLANT FIRE,14513.0,-100.6125,32.57066,Texas A & M Forest Service,Missing data/not specified/undetermined
SQUAW MTN,14484.0,-105.26299,41.95177,Casper Field Office,Natural
EAGLE,14100.0,-116.539044,33.283017,Southern California Agency,Arson/incendiarism
MITCHELL COMPLEX-COLORADO CITY FIRE,13740.0,-100.86791667,32.38868333,Texas A & M Forest Service,Missing data/not specified/undetermined
ABRAMS,13424.0,-106.4875,32.292778,Las Cruces Field Office,Missing data/not specified/undetermined
SHELL COMPLEX,13312.0,-103.468611,37.472222,Las Animas County,Natural
CLARKS BUTTE,13299.0,-117.513231,43.065294,Vale District,Natural
UP TOP,13261.0,-113.89972222,46.23444444,Bitterroot National Forest,Natural
DOUBLE A,13131.0,-114.5272,42.8683,Twin  Falls District,Natural
ENCINO FIRE,12659.0,-100.67040164,31.49435155,Texas A & M Forest Service,Natural
FY2011-CLINCH-045,12485.0,-82.88655122,31.11520039,Georgia Forestry Commission,Arson/incendiarism
TEJANO CANYON FIRE,12311.0,-104.10336206,30.63458481,Texas A & M Forest Service,Equipment and vehicle use
VIGO,12087.0,-114.6144,37.1936,Ely District Office,Natural
THOMPSON,12000.0,-104.8775,43.223611,Niobrara County,Natural
KARVAL,12000.0,-103.655,38.745278,Pueblo County,Missing data/not specified/undetermined
WICHITA COUNTY COMPLEX,11785.0,-98.640925,33.89225,Texas A & M Forest Service,Power generation/transmission/distribution
BIG ANTELOPE,11606.0,-117.2903,41.2944,Winnemucca District Office,Natural
BRITT,11507.0,-103.36203,35.72013,New Mexico State Forestry Division,Natural
GREYHORSE,11382.0,-96.6408,36.523,Osage Agency,Debris and open burning
NIXON,11195.3,-119.21881,39.75481,Winnemucca District Office,Missing data/not specified/undetermined
IMPASSABLE BAY,11025.0,-82.48,30.40916667,National Forests in Florida,Natural
PRITCHARD,11009.0,-102.57,36.29333333,Cibola National Forest,Power generation/transmission/distribution
WISHRAM 2,11008.0,-121.01111111,45.66555556,Columbia River Gorge National Scenic Area,Power generation/transmission/distribution
MOUND CITY,11000.0,-100.0685,45.7253,South Dakota Wildland Fire Suppression,Missing data/not specified/undetermined
0494,11000.0,-120.4108,45.0317,Prineville District,Natural
MAVERICK,10714.8,-105.8117,45.2633,Miles City Field Office,Natural
ARLENE,10610.0,-110.54583333,31.33888889,Coronado National Forest,Missing data/not specified/undetermined
UNION,10527.0,-116.12893,43.364,Boise District,Natural
AFTERNOON FIRE,10423.0,-80.5333,25.7333,Everglades National Park,Natural
HOT SPRINGS 2,10394.0,-115.7122,42.8553,Twin  Falls District,Natural
WHITE,10334.0,-105.64916667,33.33,Lincoln National Forest,Fireworks
PACHECO CANYON,10112.9,-105.83694444,35.81194444,Santa Fe National Forest,Missing data/not specified/undetermined
BURNING TENT,10077.0,-104.2861,34.61089,New Mexico State Forestry Division,Debris and open burning
LOVING #1,10000.0,-103.655319,31.875517,Texas A & M Forest Service,Missing data/not specified/undetermined
EAST FORK,10000.0,-115.03,45.84555556,Nez Perce - Clearwater National Forests,Natural
MILLER RANCH,10000.0,-101.680012,32.6266,Texas A & M Forest Service,Equipment and vehicle use
0676  SHADOW LAKE ,10000.0,-121.84083333,44.35833333,Deschutes National Forest,Natural
SCOTT RANCH FIRE,10000.0,-101.14038266,31.28108765,Texas A & M Forest Service,Missing data/not specified/undetermined
NEW WATER,9795.0,-113.9639,35.9894,Grand Canyon National Park,Natural
BULL,9711.0,-111.05666667,31.39666667,Coronado National Forest,Missing data/not specified/undetermined
RED ROCK,9670.0,-110.39527778,43.56277778,Bridger-Teton National Forest,Natural
HASKELL COUNTY,9600.0,-101.166667,37.333333,Kansas Counties,Missing data/not specified/undetermined
ROCK CREEK FIRE,9500.0,-100.14565,33.21808333,Texas A & M Forest Service,Missing data/not specified/undetermined
GRASS FIRE,9500.0,-102.460985,32.591877,Texas A & M Forest Service,Missing data/not specified/undetermined
20043,9500.0,-95.65324999,34.70038331,Oklahoma Division of Forestry,Arson/incendiarism
OASIS FIRE,9445.0,-99.90709987,30.36000267,Texas A & M Forest Service,Missing data/not specified/undetermined
LINCOLNCANYON COMPLX,9428.0,-105.2633,33.0714,Roswell Field Office,Natural
FATHER'S DAY FIRE,9296.0,-102.75593,33.57263,Texas A & M Forest Service,Missing data/not specified/undetermined
CALLIE MARIE,9089.0,-103.65111111,37.59583333,Pike and San Isabel National Forest,Natural
0312,9000.0,-120.95979,44.74238,Prineville District,Natural
WIR1,8920.0,-103.3839,32.7136,Carlsbad Field Office,Missing data/not specified/undetermined
STANLEY,8832.0,-110.376683,33.072933,San Carlos Agency,Natural
LLOYD,8817.5,-151.9208,64.7281,Alaska Fire Service,Natural
STEGALL FIRE,8640.0,-102.53095689,30.30848901,Texas A & M Forest Service,Equipment and vehicle use
0513,8600.0,-120.4536,44.8878,Prineville District,Natural
BONNIFIELD 1,8593.0,-147.8647,64.6197,Alaska Fire Service,Natural
DUKE,8500.0,-110.75583333,31.37916667,Coronado National Forest,Missing data/not specified/undetermined
WRANGLER,8455.0,-113.1581,38.1108,Cedar City Field Office,Natural
MINE FIRE,8255.0,-103.60166667,30.135,Texas A & M Forest Service,Debris and open burning
CACTUS MOUNTAIN,8212.0,-118.74305556,45.80027778,Wallowa-Whitman National Forest,Missing data/not specified/undetermined
SERPENTINE,8157.0,-104.5836,32.1994,Carlsbad Field Office,Natural
COPPER BREAKS,8080.0,-99.964444,34.176389,Texas A & M Forest Service,Missing data/not specified/undetermined
GRASS FIRE,8000.0,-102.830486,32.69046,Texas A & M Forest Service,Power generation/transmission/distribution
KING RANCH,8000.0,-97.8,26.72916667,South Texas Refuge Complex,Missing data/not specified/undetermined
DHI FIRE,8000.0,-102.326,30.7303,Texas A & M Forest Service,Natural
MOORE COUNTY FIRE,7943.0,-101.960678,35.726726,Texas A & M Forest Service,Missing data/not specified/undetermined
MCCORD CREEK,7717.0,-148.265,65.5169,Alaska Fire Service,Natural
GRASS FIRE,7680.0,-102.828598,32.630123,Texas A & M Forest Service,Power generation/transmission/distribution
SIERRA BLANCA FIRE,7600.0,-102.31688333,34.7979,Texas A & M Forest Service,Power generation/transmission/distribution
ENMIN FIRE,7555.0,-98.24289167,33.10015833,Texas A & M Forest Service,Power generation/transmission/distribution
TOMS CANYON,7528.0,-104.5067,32.3494,Carlsbad Field Office,Natural
RAGING BULL,7516.0,-103.75,32.8586,Carlsbad Field Office,Missing data/not specified/undetermined
OSLO FIRE,7500.0,-101.612892,36.49363,Texas A & M Forest Service,Power generation/transmission/distribution
BRYSON COMPLEX,7500.0,-98.458161,33.115802,Texas A & M Forest Service,Missing data/not specified/undetermined
SHEPERDS COMPLEX FIRE,7500.0,-101.09546667,32.6203,Texas A & M Forest Service,Missing data/not specified/undetermined
SHANTY FIRE,7491.0,-80.6286,25.7094,Everglades National Park,Natural
WHOOPUP ASSIST,7462.0,-104.089797,43.7146,New Castle Field Office,Natural
HANCOCK COMPLEX,7335.0,-120.43,44.9314,Prineville District,Natural
CHERRY HOMES FIRE,7328.0,-98.03966667,33.39316667,Texas A & M Forest Service,Recreation and ceremony
PIPELINE RD FIRE,7091.0,-94.3028,30.5325,Big Thicket National Park,Missing data/not specified/undetermined
HOCHANDOCHTLA MTN,7086.0,-154.9636,65.58,Alaska Fire Service,Natural
CROOKED COMPLEX,7017.0,-105.0767,33.1325,Roswell Field Office,Natural
CLARK RANCH FIRE,7000.0,-99.37536667,33.3317,Texas A & M Forest Service,Missing data/not specified/undetermined
3A NORTH,7000.0,-80.547,26.3257,Florida Forest Service,Natural
RICHARDSON FIRE,7000.0,-101.456427,33.25437392,Texas A & M Forest Service,Missing data/not specified/undetermined
TRAIL 3,7000.0,-80.48333333,26.91777778,Arthur R. Marshall/Loxahatchee National Wildlife Refuge,Natural
HARVEST CA,7000.0,-100.518056,41.393889,Nebraska Forest Service,Missing data/not specified/undetermined
DEAD HORSE CAVE,6963.0,-114.8833,42.99233,Twin  Falls District,Natural
TEXLAND FIRE,6962.0,-102.856028,32.499667,Texas A & M Forest Service,Equipment and vehicle use
JRM COMPLEX,6804.0,-99.035,33.145,Texas A & M Forest Service,Missing data/not specified/undetermined
FLYING H,6700.0,-105.10777778,33.04944444,Bitter Lake National Wildlife Refuge,Natural
BINGHAM POINT,6673.0,-113.545667,42.950614,Idaho Falls District,Natural
SUSIE,6641.3,-116.0075,40.825,Elko District Office,Natural
LATERAL WEST,6574.0,-76.50055556,36.57777778,Great Dismal Swamp National Wildlife Refuge,Natural
101 RANCH FIRE,6555.0,-98.43766667,32.78126667,Texas A & M Forest Service,Power generation/transmission/distribution
ANGELINA RIVER BOTTOM FIRE,6550.0,-94.96083333,31.75166667,Texas A & M Forest Service,Power generation/transmission/distribution
DSL COMPLEX,6534.0,-118.235397,43.097,Burns District,Natural
PEDERNALES BEND FIRE,6500.0,-98.08505,30.3857833,Texas A & M Forest Service,Missing data/not specified/undetermined
0682,6430.0,-120.4717,45.0183,Prineville District,Natural
GRASS FIRE ,6426.0,-95.911326,29.505817,Texas A & M Forest Service,Missing data/not specified/undetermined
HOLE IN THE WALL,6343.0,-109.31555556,44.96361111,Shoshone National Forest,Natural
HAMMER CREEK,6314.0,-113.28444444,47.51944444,Flathead National Forest,Natural
DOLLAR LAKE,6304.0,-121.68472,45.41556,The Dalles Unit,Natural
SAND SPRINGS,6187.0,-117.75979,42.966591,Vale District,Natural
ROBINETTE FIRE,6180.0,-97.725053,31.266536,Texas A & M Forest Service,Missing data/not specified/undetermined
GRAND FEU,6174.0,-93.47416667,29.92861111,Sabine National Wildlife Refuge,Natural
MILAGRO,6159.0,-105.20008,35.02792,New Mexico State Forestry Division,Equipment and vehicle use
BRISTOW 48,6152.0,-96.3875,35.7353,Okmulgee Field Office,Debris and open burning
PURGATOIRE FIRE,6140.0,-104.020833,37.211667,Las Animas County,Missing data/not specified/undetermined
GARDEN,6140.0,-120.9592,43.4714,Lakeview District,Natural
DAD'S CORNER FIRE,6100.0,-98.64146944,33.74435556,Texas A & M Forest Service,Power generation/transmission/distribution
SPRING CREEK,6074.8,-117.2542,41.4917,Winnemucca District Office,Natural
PENA,6050.0,-111.135556,31.37,Coronado National Forest,Missing data/not specified/undetermined
DELHI FIRE,6030.0,-97.39621667,29.8208,Texas A & M Forest Service,Missing data/not specified/undetermined
JUSTICE BURG FIRE,6000.0,-101.241111,33.048611,Texas A & M Forest Service,Missing data/not specified/undetermined
BEAR,6000.0,-104.2592,36.9986,Mesa Verde National Park,Natural
FERGUSON,6000.0,-101.342697,31.131138,Texas A & M Forest Service,Power generation/transmission/distribution
GAGE HOLLAND FIRE,5975.0,-103.77388889,30.33111111,Texas A & M Forest Service,Missing data/not specified/undetermined
TISON,5968.0,-93.57138889,29.83555556,Sabine National Wildlife Refuge,Missing data/not specified/undetermined
LOCOMOTIVE,5916.0,-112.8653,41.8286,Salt Lake Field Office,Natural
MCDONALD II FIRE,5915.0,-98.064401,33.607032,Texas A & M Forest Service,Missing data/not specified/undetermined
NORTH,5878.0,-81.2236,26.2425,Big Cypress National Preserve,Natural
COCODRIE,5820.0,-93.5125,29.83472222,Sabine National Wildlife Refuge,Natural
WISEMAN COMPLEX / TOKE PLANT,5721.0,-102.58733912,34.09071481,Texas A & M Forest Service,Natural
SANTA FE 11 (04),5679.0,-82.1218,29.8138,Florida Forest Service,Natural
CARSON FIRE,5670.0,-105.57027778,43.33861111,"Medicine Bow-Routt National Forests, Thunder Basin National Grassland",Equipment and vehicle use
0328 BROWN RD,5618.0,-121.0167,45.3,Prineville District,Missing data/not specified/undetermined
RIVERSIDE,5584.0,-105.08111111,33.39305556,Bitter Lake National Wildlife Refuge,Natural
HORNETS' TANK FIRE,5500.0,-100.957146,34.554215,Texas A & M Forest Service,Natural
SAND RANCH FIRE,5500.0,-102.75,32.1851667,Texas A & M Forest Service,Natural
MILL,5481.8,-106.0681,45.7678,Miles City Field Office,Natural
TRUCK STOP,5481.0,-108.81,31.335556,Socorro District,Debris and open burning
TANNER,5460.0,-111.01027778,33.835,Tonto National Forest,Natural
SIMMONS ROAD,5438.0,-78.719722,34.843611,North Carolina Forest Service,Natural
0514,5400.0,-120.4736,44.8586,Prineville District,Natural
JOHN,5353.0,-118.2822,37.1378,Central California District,Equipment and vehicle use
DYER MILL FIRE,5280.0,-95.91633333,30.30546667,Texas A & M Forest Service,Missing data/not specified/undetermined
CATLOW,5249.0,-119.0503,42.5572,Burns District,Natural
MOTOR,5230.0,-119.87138889,37.6625,Sierra National Forest,Equipment and vehicle use
COAL CANYON,5214.0,-103.84972222,43.43583333,Black Hills National Forest,Natural
LAKEWOOD,5200.0,-105.088789,39.668527,Colorado State Forest Service-State Headquarters,Missing data/not specified/undetermined
FULLER RANCH FIRE,5200.0,-101.05222222,32.90861111,Texas A & M Forest Service,Missing data/not specified/undetermined
ANTELOPE,5196.0,-119.8633,35.4842,Central California District,Power generation/transmission/distribution
BIG SALMON LAKE,5183.0,-113.41166667,47.59138889,Flathead National Forest,Recreation and ceremony
CENTENNIAL,5181.0,-105.8464,32.3481,Las Cruces Field Office,Arson/incendiarism
THREE SLASHES,5169.0,-114.71083333,33.27083333,Cibola National Wildlife Refuge,Missing data/not specified/undetermined
TURKEY SPRINGS FIRE,5150.0,-98.966667,36.833333,Oklahoma Division of Forestry,Missing data/not specified/undetermined
ESPANOLA  (18),5136.0,-81.3683,29.5446,Florida Forest Service,Natural
TOM BASIN,5125.0,-117.51638889,41.60083333,Humboldt-Toiyabe National Forest,Natural
BEALE*,5096.0,-111.93416667,35.37916667,Kaibab National Forest,Natural
BOYKEN RD FIRE,5067.0,-101.439107,32.19215716,Texas A & M Forest Service,Missing data/not specified/undetermined
OLYMPIA FIRE,5000.0,-102.55293574,33.7829107,Texas A & M Forest Service,Missing data/not specified/undetermined
CEED FIRE,5000.0,-102.22525997,31.96169121,Texas A & M Forest Service,Missing data/not specified/undetermined
DALHART FIRE,5000.0,-102.516518,36.065752,Texas A & M Forest Service,Missing data/not specified/undetermined
V ROAD,5000.0,-96.48222222,38.44277778,Flint Hills National Wildlife Refuge,Debris and open burning
JORDAN SPRINGS,5000.0,-98.396,38.1361,Quivira National Wildlife Refuge,Missing data/not specified/undetermined
CLAY FIRE,5000.0,-101.34848687,32.15053257,Texas A & M Forest Service,Natural
EAST HEREFORD,5000.0,-102.16666667,34.90166667,Buffalo Lake National Wildlife Refuge,Missing data/not specified/undetermined
HATCH GRADE,5000.0,-118.81583333,46.01111111,McNary National Wildlife Refuge,Missing data/not specified/undetermined
FM1065,5000.0,-101.059113,34.286155,Texas A & M Forest Service,Missing data/not specified/undetermined
PRAIRIE,5000.0,-103.605194,33.773417,New Mexico State Forestry Division,Power generation/transmission/distribution
SNOWFLAKE,5000.0,-105.5005483,38.5306514,Colorado State Forest Service-State Headquarters,Missing data/not specified/undetermined
CHEYENNE RIVER,5000.0,-104.34,43.382778,Niobrara County,Natural
MASTERSON,5000.0,-101.88262,35.63377,Lake Meredith National Recreation Area,Missing data/not specified/undetermined
SALT PLANT,5000.0,-102.135429,33.122601,Texas A & M Forest Service,Smoking
WHITEFACE FIRE,5000.0,-102.82972222,33.60972222,Texas A & M Forest Service,Missing data/not specified/undetermined
ROCKY,4990.0,-111.49166667,34.73083333,Coconino National Forest,Natural
HWY 46 MM 103,4982.0,-114.7044,42.8081,Twin  Falls District,Equipment and vehicle use
TD13,4969.0,-93.061667,32.055556,Louisiana Office of Forestry,Missing data/not specified/undetermined
CR156 FIRE,4935.0,-98.89916667,32.53766667,Texas A & M Forest Service,Missing data/not specified/undetermined
ARBOR FIRE,4931.0,-95.345333,31.324666,Livingston Area,Power generation/transmission/distribution
BIG HOLLOW,4922.0,-109.5245972,34.2492981,Arizona Department of Forestry and Fire Management - State Office,Missing data/not specified/undetermined
MAPLE CANYON,4900.0,-112.555,41.4933,Salt Lake Field Office,Natural
HAT ON ROAD FIRE,4900.0,-97.94873333,33.5981,Texas A & M Forest Service,Arson/incendiarism
CASTRO,4853.0,-115.35333333,44.21166667,Boise National Forest,Natural
SALMON,4846.0,-115.0128,41.7019,Elko District Office,Natural
ARBUCKLE COMPLEX,4800.0,-97.1258,34.6497,Chickasaw National Recreation Area,Natural
NUDING FIRE,4800.0,-100.43615,33.35478333,Texas A & M Forest Service,Missing data/not specified/undetermined
GUS CANALES RANCH FIRE,4800.0,-98.07305556,27.32821667,Texas A & M Forest Service,Debris and open burning
MINNINGHAW,4761.0,-91.33694444,37.47222222,Mark Twain National Forest,Arson/incendiarism
CONCORD ROBBINS FIRE,4689.0,-96.1297,31.2552,Livingston Area,Missing data/not specified/undetermined
NOWLIN,4686.0,-110.10722222,43.88472222,Bridger-Teton National Forest,Natural
WEISE FIRE,4632.0,-99.55303333,33.17655,Texas A & M Forest Service,Missing data/not specified/undetermined
SOUTH 160,4620.0,-96.0875,35.2605,Okmulgee Field Office,Debris and open burning
OTTER,4609.0,-115.21972222,46.03833333,Nez Perce - Clearwater National Forests,Natural
SANDROCK,4600.0,-111.48222222,34.46805556,Coconino National Forest,Natural
0497,4586.0,-120.473,44.9158,Prineville District,Natural
PINON FIRE,4575.0,-102.7925,30.49833333,Texas A & M Forest Service,Missing data/not specified/undetermined
MAGGIE,4552.0,-109.64792,33.308,San Carlos Agency,Natural
BOSS RIBS,4537.0,-106.68515,45.53382,Northern Cheyenne Agency,Natural
JAMES RIVER RD FIRE,4500.0,-99.24645837,30.65252651,Texas A & M Forest Service,Debris and open burning
CACHE ASSIST,4500.0,-98.545,34.62333333,Wichita Mountains National Wildlife Refuge,Missing data/not specified/undetermined
SALT,4500.0,-103.351667,37.7025,Bent County Office,Natural
