name,acres,lon,lat,reporter,cause
HORSETHIEF CANYON,3373.0,-110.75777778,43.39944444,Bridger-Teton National Forest,Missing data/not specified/undetermined
SKIBSTAD,3348.0,-109.166,45.54,Southern Land Office,Equipment and vehicle use
DEEP CREEK 2,3317.1,-103.87666667,47.43888889,Dakota Prairie National Grasslands,Natural
MADEARIS,3315.9,-104.68093,46.09947,Miles City Field Office,Natural
SKINNER,3300.0,-108.2947,47.0031,North Central Montana District,Equipment and vehicle use
CHAIN BUTTES,3290.0,-108.0581,47.5128,North Central Montana District,Natural
THREE LINKS,3250.0,-115.1675,46.185,Nez Perce - Clearwater National Forests,Natural
TINDALL,3222.0,-115.89144,42.17103,Boise District,Natural
CAULDER CREEK,3217.0,-113.095,42.5144,Idaho Falls District,Equipment and vehicle use
0200,3200.0,-120.485589,45.676991,Prineville District,Natural
MINNESOTA ROAD,3200.0,-95.099722,37.878056,Kansas Counties,Missing data/not specified/undetermined
DELTA CREEK  2,3185.0,-146.3919,63.9522,Alaska Fire Service,Missing data/not specified/undetermined
WASHOE DRIVE,3177.0,-119.80861111,39.32583333,Humboldt-Toiyabe National Forest,Recreation and ceremony
MISSION ROAD,3176.0,-112.0083,47.2417,Central Land Office,Natural
BAD HORSE,3143.0,-107.2487,45.5289,Crow Agency,Natural
SHANTY CANYON,3098.0,-112.47542,40.81333,Salt Lake Field Office,Natural
RESERVE,3067.0,-113.5581,37.2183,Cedar City Field Office,Natural
HOTWELL,3056.0,-113.4875,42.4569,Idaho Falls District,Natural
BLUFF CREEK RANCH FIRE,3056.0,-99.54088333,32.76288333,Texas A & M Forest Service,Arson/incendiarism
ELEVEN,3038.5,-117.0467,40.9914,Winnemucca District Office,Natural
DIAMOND RANCH,3028.0,-115.575,42.095,Twin  Falls District,Natural
TOWNLEY ROAD,3001.0,-98.8105,34.6586,Anadarko Agency,Railroad operations and maintenance
ROOSEVELT,3000.0,-120.11439,45.79666,Yakama Agency,Missing data/not specified/undetermined
RONNIE GILL,3000.0,-100.592709,35.652833,Texas A & M Forest Service,Natural
POKI'I RIDGE,3000.0,-159.716667,21.933056,County of Hawai'i,Missing data/not specified/undetermined
