name,acres,lon,lat,reporter,cause
SOUTH FORK,6970.0,-115.68416667,44.68194444,Boise National Forest,Missing data/not specified/undetermined
TSYOOKUIHV,6941.0,-146.2705,67.4777,Alaska Fire Service,Debris and open burning
GREYBULL,6836.0,-105.3878,48.2303,Fort Peck Agency,Equipment and vehicle use
BIRD                     ,6804.0,-121.37,37.60194444,Santa Clara Unit,Equipment and vehicle use
SUMMIT,6721.0,-118.13138889,36.21805556,Inyo National Forest,Natural
CAPULIN,6529.0,-105.79861111,35.87805556,Santa Fe National Forest,Natural
JENNY,6520.0,-108.14000001,33.36000002,New Mexico State Forestry Division,Natural
STEEPLE,6105.0,-109.26277778,33.61027778,Apache-Sitgreaves National Forest,Natural
MARBLE,6080.0,-115.26027778,45.14388889,Payette National Forest,Natural
SPANISH,6058.0,-122.85083333,39.61666667,Mendocino National Forest,Recreation and ceremony
MCCLEAN BOTTOMS,6000.0,-100.58333333,46.66666667,Long Lake National Wildlife Refuge,Recreation and ceremony
HARRISON,5900.0,-113.80326,48.49306,Glacier National Park,Natural
SWAIN,5774.2002,-106.11969998,45.80680002,Eastern Land Office,Natural
CHERRY CREEK 2,5720.0,-111.45833333,40.18305556,Uinta-Wasatch-Cache National Forest,Equipment and vehicle use
SPRUCE,5719.0,-108.73444444,33.30027778,Gila National Forest,Natural
UNIT 12 WF,5668.0,-94.2792,29.613,McFaddin National Wildlife Refuge,Missing data/not specified/undetermined
CHILCOOT COMPLEX,5635.0,-120.16027778,39.76916667,Tahoe National Forest,Natural
CRAMER,5614.0,-114.62416667,45.32944444,Salmon-Challis National Forest,Natural
TOK RIVER,5595.0,-142.9522,63.2163,Alaska Fire Service,Debris and open burning
SOK,5524.8,-119.8664,38.0606,Yosemite National Park,Natural
ILIAMNA,5460.4,-154.9188,59.7826,Alaska Fire Service,Debris and open burning
NORRIS,5425.0,-109.88222222,44.30444444,Shoshone National Forest,Natural
CANYON CREEK,5400.0,-115.24555556,44.21472222,Boise National Forest,Arson/incendiarism
ENCEBADO,5373.0,-105.5406,36.3775,Northern Pueblos Agency,Natural
SECO,5300.0,-107.82,33.118333,Gila National Forest,Natural
GARCO 5,5292.0,-108.4283,39.5628,"Northwest District, Grand Junction",Missing data/not specified/undetermined
TOGO,5285.0,-118.40555556,48.95305556,Colville National Forest,Natural
LIZARD,5270.0,-111.38805556,35.13805556,Coconino National Forest,Natural
ROCKY TOP,5200.0,-95.5575,34.716111,Oklahoma Division of Forestry,Missing data/not specified/undetermined
JUNIPER DU,5200.0,-118.9161,46.3618,Spokane District,Natural
DELPUERTO,5018.0,-121.4174,37.4497,Central California District,Natural
GRIZZLY,5000.0,-110.22472,44.45286,Yellowstone National Park,Natural
GYP MOUNTAIN,4992.0,-113.4925,47.52,Flathead National Forest,Natural
PAPA,4991.9,-101.9815,43.3464,Pine Ridge Agency,Missing data/not specified/undetermined
MORGAN,4986.0,-107.846944,33.211389,Gila National Forest,Natural
CLARK,4964.0,-122.57944444,43.9725,Willamette National Forest,Missing data/not specified/undetermined
LUHI FIRE,4930.0,-155.12935,19.28729,Hawaii Volcanoes National Park,Natural
234,4900.0,-86.8,30.483333,Eglin Air Force Base,Missing data/not specified/undetermined
HAAS RIDGE,4861.0,-116.72972222,45.37555556,Wallowa-Whitman National Forest,Natural
WILKINS,4848.0,-115.39345,42.02404,Twin  Falls District,Natural
DEAFY,4696.0,-122.78472222,39.51138889,Mendocino National Forest,Natural
WINSLOW / IDAHO,4612.0,-111.92861111,44.55361111,Caribou-Targhee National Forest,Natural
ISABEL,4535.0,-119.89444444,48.64972222,Okanogan-Wenatchee National Forest,Natural
BLACKWALL,4515.0,-113.845,45.611111,Beaverhead-Deerlodge National Forest,Natural
BOLES MEADOW,4490.0,-113.70666667,47.1075,Lolo National Forest,Natural
LONESOMEBE,4406.0,-110.7885,38.1194,Richfield Field Office,Natural
SKELETON FIRE,4300.0,-109.08027778,31.5575,Coronado National Forest,Natural
CANYON,4300.0,-116.89444444,33.79444444,San Bernardino National Forest,Arson/incendiarism
UNIT 6 WF,4282.0,-94.0667,29.683,McFaddin National Wildlife Refuge,Natural
JIM RIVER,4258.0,-98.27799997,45.47893002,South Dakota Wildland Fire Suppression,Missing data/not specified/undetermined
WSA,4186.0,-112.44945,39.71548,Richfield Field Office,Natural
MUDD,4102.0,-119.96111111,38.42472222,Stanislaus National Forest,Natural
TIMMERMAN,4095.1,-114.3062,43.2691,Twin  Falls District,Equipment and vehicle use
HAIRPIN CURVE FIRE,4080.0,-95.277222,34.773611,Oklahoma Division of Forestry,Missing data/not specified/undetermined
MILEPOST,4000.0,-116.1176,46.2832,Nez Perce Tribe,Equipment and vehicle use
WEST BOUNDRY,4000.0,-119.81388889,45.83333333,Umatilla National Wildlife Refuge,Missing data/not specified/undetermined
CHERRY CREEK,4000.0,-115.18666667,47.47138889,Lolo National Forest,Natural
CENTER,3997.0,-113.84372,48.51456,Glacier National Park,Natural
HARKNESS,3977.5,-112.1783,42.6619,Idaho Falls District,Arson/incendiarism
WINDMILL,3942.0,-107.277,45.7291,Crow Agency,Natural
GRANITE,3900.0,-107.771111,33.004167,Gila National Forest,Natural
LAKE17,3885.5,-108.784,48.05,Fort Belknap Agency,Equipment and vehicle use
OVERLAND,3869.0,-105.39777778,40.12694444,Arapaho and Roosevelt National Forests and Pawnee National Grassland,Power generation/transmission/distribution
PLEASANT,3868.0,-114.84972222,46.585,Nez Perce - Clearwater National Forests,Natural
18 FIRE  0555,3800.0,-121.26527778,43.95861111,Deschutes National Forest,Missing data/not specified/undetermined
LOMA,3740.0,-123.31916667,40.76777778,Shasta-Trinity National Forest,Missing data/not specified/undetermined
FISH,3732.0,-115.03916667,46.35638889,Nez Perce - Clearwater National Forests,Natural
THE REFUGE FIRE,3700.0,-80.2,26.23,Florida Forest Service,Missing data/not specified/undetermined
ROOSTER CO,3659.0,-117.3616,43.3249,Vale District,Natural
MINERAL PARK,3654.0,-121.14472222,48.46361111,Mt. Baker-Snoqualmie National Forest,Natural
PASS CREEK,3646.0,-142.2935,67.797,Alaska Fire Service,Natural
POWELL,3611.0,-112.365569,36.337517,Grand Canyon National Park,Natural
THE ALLEY FIRE,3600.0,-80.566667,26.183333,Florida Forest Service,Natural
EAST TABLE,3599.0,-110.80555556,43.20527778,Bridger-Teton National Forest,Recreation and ceremony
HELEN'S 2,3597.0,-110.5442,32.2161,Saguaro National Park,Natural
LINK   0390,3590.0,-121.79027778,44.39333333,Deschutes National Forest,Missing data/not specified/undetermined
DIVIDE,3570.0,-108.41833333,33.81861111,Gila National Forest,Natural
HOPEFUL 2,3509.0,-114.66027778,46.67944444,Nez Perce - Clearwater National Forests,Natural
OS5 FIRE,3492.0,-93.63,29.92,Sabine National Wildlife Refuge,Natural
ROSE,3482.0,-112.26001,36.32452,Grand Canyon National Park,Natural
WILLIAMS,3471.0,-118.69571,36.71499,Sequoia & Kings Canyon National Parks,Natural
MYRTLE CREEK,3449.0,-116.47166667,48.72083333,Idaho Panhandle National Forest,Missing data/not specified/undetermined
WENDOVER,3439.0,-114.81083333,46.56694444,Nez Perce - Clearwater National Forests,Natural
WALKER,3439.0,-105.48,32.97666667,Lincoln National Forest,Arson/incendiarism
MICKEY BUTTE,3350.0,-107.817,47.552,Charles M. Russell National Wildlife Refuge,Natural
BIG SPRING,3338.0,-106.7981,44.0841,Buffalo Field Office,Natural
PRUE,3300.0,-96.3078,36.2609,Osage Agency,Missing data/not specified/undetermined
WOOLAROC,3280.0,-96.1319,36.6354,Osage Agency,Debris and open burning
HIDDEN LAKE,3275.0,-113.06861111,45.41861111,Beaverhead-Deerlodge National Forest,Missing data/not specified/undetermined
EAST OF ARROW,3200.0,-116.76168,46.451208,Idaho Department of Lands,Missing data/not specified/undetermined
BRUNDAGE,3200.0,-110.42444444,45.11972222,Custer Gallatin National Forest,Natural
CHIPPEWA PRAIRIE,3191.0,-95.98303741,45.12838333,Minnesota Department of Natural Resources,Debris and open burning
MOON CREEK,3188.5,-106.0978,46.1006,Miles City Field Office,Natural
3 MILE,3164.0,-104.8805,47.2831,Miles City Field Office,Natural
LIME CREEK,3148.0,-113.23472222,47.53138889,Flathead National Forest,Natural
JUNIPERCYN,3100.0,-118.93781,45.960478,Vale District,Natural
MOUNTAIN,3090.0,-119.88638889,38.13111111,Stanislaus National Forest,Natural
UNIT 8 WILDFIRE,3056.0,-94.06,29.736,McFaddin National Wildlife Refuge,Missing data/not specified/undetermined
MOSS RIDGE,3055.0,-110.36666667,43.95583333,Bridger-Teton National Forest,Natural
LUERA,3011.0,-107.8825,33.8309,Socorro Field Office,Natural
RATHBONE,3010.0,-111.10305556,44.88916667,Custer Gallatin National Forest,Natural
FISH CREEK,3008.0,-114.65583333,46.96472222,Lolo National Forest,Natural
DAWSON,3000.0,-99.818415,46.923338,North Dakota State Forest Service,Missing data/not specified/undetermined
BUTCHER CREEK,3000.0,-109.387778,45.385,Southern Land Office,Natural
TWINMOUNDS,3000.0,-96.3231,36.4612,Osage Agency,Debris and open burning
SOUTH MARSH 1,2965.0,-81.379,29.047,Lake Woodruff National Wildlife Refuge,Natural
UNIT 2-04-P,2886.0,-93.5655,29.993333,Sabine National Wildlife Refuge,Arson/incendiarism
B306,2881.8,-158.924,65.9917,Selawik National Wildlife Refuge,Natural
PASS,2857.0,-117.267222,33.985556,Riverside Unit,Missing data/not specified/undetermined
ROTHSAY,2855.0,-96.37246106,46.50581738,Minnesota Department of Natural Resources,Missing data/not specified/undetermined
MAPLE,2850.0,-109.05111111,33.35166667,Apache-Sitgreaves National Forest,Natural
NORTH HOWARD,2843.0,-114.45055556,46.80222222,Lolo National Forest,Natural
10084,2800.0,-95.99233335,34.30216665,Oklahoma Division of Forestry,Arson/incendiarism
PROSPECT CREEK,2800.0,-114.96416667,44.81,Salmon-Challis National Forest,Natural
KIBBIESUPP,2771.9,-119.8513,38.0605,Yosemite National Park,Natural
INEEL,2766.6,-112.5358,43.5532,Idaho Falls District,Fireworks
RED ROCK,2763.0,-110.65694444,31.51944444,Coronado National Forest,Recreation and ceremony
MOCCASIN,2744.0,-108.4515,37.1678,Mesa Verde National Park,Natural
MORMON,2712.3,-111.36638889,35.07138889,Coconino National Forest,Natural
WOODENSHOE,2710.0,-109.93027778,37.73,Manti-Lasal National Forest,Recreation and ceremony
JOEL BERTSCH 2,2700.0,-99.49622002,45.91237997,South Dakota Wildland Fire Suppression,Missing data/not specified/undetermined
MCCONNELL N,2687.0,-114.91388889,46.36583333,Nez Perce - Clearwater National Forests,Natural
SID BUTTE,2680.0,-113.9903,42.8346,Twin  Falls District,Power generation/transmission/distribution
AHTANUM RG,2675.0,-120.5345,46.5415,Yakama Agency,Fireworks
BLACKTAIL,2650.0,-110.711313,43.597432,Grand Teton National Park,Natural
FESTIVAL,2629.5,-112.0925,43.246,Idaho Falls District,Missing data/not specified/undetermined
BETA LAKE,2615.0,-114.01444444,48.33444444,Flathead National Forest,Natural
CAYUSE LAKE,2601.0,-114.85277778,46.60388889,Nez Perce - Clearwater National Forests,Natural
GOSHUTEPK,2580.0,-114.2675,40.5333,Elko District Office,Natural
NORTH FORK LICK,2534.0,-115.825,45.09,Payette National Forest,Natural
DEXTER,2515.0,-118.795,37.83138889,Inyo National Forest,Natural
COPPER,2500.4,-107.9468,44.5527,Worland Field Office,Natural
MILLER RANCH,2500.0,-102.96720001,44.98797,South Dakota Wildland Fire Suppression,Power generation/transmission/distribution
LANDE,2500.0,-108.3965,45.4205,Crow Agency,Natural
REZ CREEK,2500.0,-106.3931,45.6589,Northern Cheyenne Agency,Natural
PINCHOT CREEK,2434.0,-115.12083333,46.10722222,Nez Perce - Clearwater National Forests,Natural
MAPLE 2,2409.0,-120.85083333,48.01611111,Okanogan-Wenatchee National Forest,Natural
MOLLY CREEK,2390.0,-143.46670002,64.00000001,Tok Area,Natural
POET,2350.0,-115.06527778,45.73666667,Nez Perce - Clearwater National Forests,Natural
MEAT HOOK,2338.6,-103.2402,45.4347,Miles City Field Office,Natural
BIGBEAVER,2301.0,-121.1447,48.7814,North Cascades National Park,Natural
THE FRIDAY 2 FIRE ,2300.0,-80.64443999,26.35611,Florida Forest Service,Natural
FIRST FIRE,2300.0,-75.78527778,35.68972222,Alligator River National Wildlife Refuge,Firearms and explosives use
BLK CYN,2287.0,-117.7025,48.886,Spokane District,Power generation/transmission/distribution
HILL CITY BLUES 2,2272.65,-115.13333333,43.33833333,Sawtooth National Forest,Debris and open burning
MCGINNIS F,2245.0,-118.7,48.0902,Colville Agency,Arson/incendiarism
HOOKER,2241.0,-118.20027778,36.08583333,Sequoia National Forest,Natural
BLACKROCK,2231.7,-112.3072,42.8135,Idaho Falls District,Fireworks
HOG,2214.0,-100.8465,43.6244,Rosebud Agency,Natural
ROBB,2196.0,-119.89111111,39.54444444,Humboldt-Toiyabe National Forest,Missing data/not specified/undetermined
LIGHTNING,2180.0,-114.66055556,35.00583333,Lake Havasu Refuges Complex,Natural
BEAR,2174.0,-114.70861111,46.0975,Nez Perce - Clearwater National Forests,Natural
GHOSTTOWN,2161.0,-80.551023,25.352429,Everglades National Park,Natural
BOLT,2160.0,-107.2203,37.1483,Southern Ute Agency,Natural
AGASSIZ,2150.0,-95.7975,48.346389,Minnesota Department of Natural Resources,Missing data/not specified/undetermined
GULLY FIRE,2140.0,-95.65364168,47.82089933,Minnesota Department of Natural Resources,Arson/incendiarism
MIDDLE FORK,2111.0,-120.98999,46.52944,Washington State Department of Natural Resources Headquarters,Recreation and ceremony
ANT PARK,2106.0,-110.62083333,46.74222222,Helena - Lewis and Clark National Forest,Natural
BERG 3,2102.0,-116.23027778,45.43416667,Nez Perce - Clearwater National Forests,Debris and open burning
SAN FRANCISCO FIRE,2080.0,-106.80634,33.7835,Bosque del Apache National Wildlife Refuge,Recreation and ceremony
CROOKED,2050.0,-111.92201,39.8903,Salt Lake Field Office,Natural
HAUSER,2038.0,-118.30833333,34.55,Angeles National Forest,Missing data/not specified/undetermined
LOCAL                    ,2020.0,-116.88611111,33.925,Riverside Unit,Missing data/not specified/undetermined
PANAU IKI,2019.0,-155.1,19.3167,Hawaii Volcanoes National Park,Natural
MOONSHINE,2016.6,-112.6897,42.7357,Idaho Falls District,Missing data/not specified/undetermined
HAMILTON,2009.0,-108.4531,38.0169,"Southwest District, Montrose",Natural
FOUR MILE,2000.0,-106.643889,43.9325,Casper Field Office,Natural
CEDARCANYO,2000.0,-96.2361,36.4179,Osage Agency,Debris and open burning
MAVERICK,2000.0,-109.14777778,33.10583333,Apache-Sitgreaves National Forest,Natural
ROLLING PLAINS - 21,2000.0,-100.28479999,34.504,Texas A & M Forest Service,Natural
COOPRSTOWN,2000.0,-120.526,37.7608,Central California District,Natural
HOOVER                   ,2000.0,-121.38305555,37.21111111,Santa Clara Unit,Missing data/not specified/undetermined
WHEATHEAD,2000.0,-108.7475,45.5808,Miles City Field Office,Natural
FARMINGTON,2000.0,-111.88166667,41.00944444,Uinta-Wasatch-Cache National Forest,Arson/incendiarism
CATHEDRAL PEAK,1973.0,-109.94777778,45.33083333,Custer Gallatin National Forest,Natural
RL232,1950.0,-95.5017,47.9838,Red Lake Agency,Debris and open burning
SHASTA,1926.0,-114.93444444,46.26194444,Nez Perce - Clearwater National Forests,Natural
LOCUST                   ,1898.0,-117.16388888,33.98305555,Riverside Unit,Equipment and vehicle use
HALL,1887.0,-116.40138889,44.82472222,Payette National Forest,Missing data/not specified/undetermined
BEAR CREEK WFU,1869.0,-107.53,37.50555556,San Juan National Forest,Natural
LARGO,1851.0,-109.78027778,33.56777778,Apache-Sitgreaves National Forest,Natural
COONEY,1850.0,-118.53694444,36.34361111,Sequoia National Forest,Natural
LITTLE HELLHOLE,1834.0,-79.83333333,33.16666667,Francis Marion & Sumter National Forests,Debris and open burning
GRAPEVINE,1830.0,-118.918333,34.916944,Kern County Fire Department,Missing data/not specified/undetermined
NORTH STODDARD,1829.0,-114.6975,45.25361111,Salmon-Challis National Forest,Natural
MOOSE WASSON,1802.0,-112.83166667,46.91277778,Helena - Lewis and Clark National Forest,Natural
GRAVEYARD,1800.0,-106.154444,46.180278,Eastern Land Office,Natural
GOAT,1800.0,-108.95222222,33.23527778,Gila National Forest,Natural
RICHARDSON,1787.0,-115.29055556,45.53722222,Payette National Forest,Natural
SILVER,1783.0,-108.71777778,33.37416667,Gila National Forest,Natural
KENSEL 1,1760.0,-99.0,47.25,Arrowwood National Wildlife Refuge,Debris and open burning
LEOTA PEAK,1740.0,-113.36527778,47.30361111,Flathead National Forest,Natural
DEVIL'S PLAYGROUND,1740.0,-96.52048083,48.64271812,Minnesota Department of Natural Resources,Arson/incendiarism
SCHELL,1723.0,-115.8231,40.8674,Elko District Office,Natural
OAK SPRGS,1710.0,-120.3828,46.2799,Yakama Agency,Missing data/not specified/undetermined
CORRAL,1683.0,-112.51198,40.90808,Salt Lake Field Office,Natural
PHINNEY HL,1670.0,-96.4392,36.5512,Osage Agency,Power generation/transmission/distribution
RABBIT CREEK,1663.0,-105.2275,42.21416667,"Medicine Bow-Routt National Forests, Thunder Basin National Grassland",Missing data/not specified/undetermined
BOOTH,1650.0,-106.9442,45.8494,Miles City Field Office,Natural
PILGRIM,1623.0,-115.08221,42.7658,Twin  Falls District,Fireworks
STAGE,1621.0,-116.967222,33.617222,Riverside Unit,Missing data/not specified/undetermined
20321,1607.0,-95.47416668,34.73333333,Oklahoma Division of Forestry,Debris and open burning
LABOR RANCH,1600.0,-103.82809998,43.20990001,South Dakota Wildland Fire Suppression,Missing data/not specified/undetermined
TUOLUMNE,1600.0,-119.7161,37.8586,Yosemite National Park,Natural
NELSON PRARIE,1593.0,-95.8345,46.814,Detroit Lakes Wetland Management District,Debris and open burning
NORTH EAST WEIR FIRE,1590.0,-95.79861111,48.33944444,Agassiz National Wildlife Refuge,Arson/incendiarism
152                      ,1558.0,-121.20805555,37.07888888,Merced-Mariposa Unit,Equipment and vehicle use
BLAYLOCK MOUNTAIN,1550.0,-93.92833333,34.36222222,Ouachita National Forest,Missing data/not specified/undetermined
ALBERT CK,1547.3,-144.725,65.5855,Alaska Fire Service,Natural
WEST 16TH SECTION 1,1532.0,-93.76,29.91,Sabine National Wildlife Refuge,Arson/incendiarism
BARTLETT MOUNTAIN,1529.0,-113.34416667,47.50555556,Flathead National Forest,Natural
YANKEE GUL,1503.0,-108.437,39.7803,"Northwest District, Craig",Natural
WILTON,1500.0,-100.8,47.23,North Dakota State Forest Service,Natural
TONGUE RIVER,1500.0,-107.265278,44.875,Sheridan County,Missing data/not specified/undetermined
ROLLING PLAINS - 18,1500.0,-100.74139998,34.46860998,Texas A & M Forest Service,Natural
BEAR CANYON FIRE,1500.0,-111.86333,40.93659,Utah Division Forestry Fire State Lands,Fireworks
CHIMNEY INCIDENT,1500.0,-120.000881,35.114119,Central California District,Equipment and vehicle use
HAYDEN,1500.0,-106.066667,44.35,Casper Interagency Dispatch Center,Natural
S.GRASSFIR,1500.0,-80.7998,26.1504,Miccosukee Tribe,Equipment and vehicle use
FOOTHILLS,1500.0,-114.0228,43.2727,Twin  Falls District,Power generation/transmission/distribution
10085,1500.0,-95.51700001,34.63316669,Oklahoma Division of Forestry,Arson/incendiarism
REX BRIDGE,1500.0,-149.31669999,64.2,Fairbanks Area,Debris and open burning
HAPPY CAMP,1481.0,-122.73527778,39.54055556,Mendocino National Forest,Natural
SADDLE FORK,1477.0,-115.05416667,46.18527778,Nez Perce - Clearwater National Forests,Natural
10249,1470.0,-95.71449998,34.3235,Oklahoma Division of Forestry,Debris and open burning
BORDER,1466.0,-110.1476,31.3351,Gila District Office,Missing data/not specified/undetermined
LNU MORGAN,1465.0,-122.4211,38.8899,Northern California District,Natural
