name,acres,lon,lat,reporter,cause
PALO DORO,5000.0,-101.6833,35.5617,Lake Meredith National Recreation Area,Missing data/not specified/undetermined
STATE (WEIRICK FIRE)     ,5000.0,-117.49194444,33.80805555,Riverside Unit,Natural
HEATHER,5000.0,-103.95760345,35.10639953,New Mexico State Forestry Division,Missing data/not specified/undetermined
NR COMPLEX,4957.0,-112.09139,36.21367,Grand Canyon National Park,Natural
HERMAN RDG,4926.0,-107.547,47.6064,Charles M. Russell National Wildlife Refuge,Natural
HONEYSCRUB,4867.0,-82.23,30.7672222,Okefenokee National Wildlife Refuge,Natural
MERCY                    ,4800.0,-120.82805555,36.91805555,Merced-Mariposa Unit,Equipment and vehicle use
BS,4404.0,-108.7,33.455,Gila National Forest,Natural
BEARD,4323.0,-105.07861328,36.6752777,New Mexico State Forestry Division,Missing data/not specified/undetermined
BEND,4160.0,-114.915,45.62333333,Bitterroot National Forest,Natural
MINERSVILE,4052.0,-112.8563,38.2147,Cedar City Field Office,Fireworks
OGILVY,4000.0,-119.61,34.61333333,Los Padres National Forest,Equipment and vehicle use
MUDDYCYN,3976.0,-113.6536,41.7299,Salt Lake Field Office,Natural
NORTH RYE,3950.0,-114.02333333,45.99166667,Bitterroot National Forest,Debris and open burning
LAIDLOW,3900.0,-115.14666667,44.43,Salmon-Challis National Forest,Natural
VIEW PT,3880.0,-119.7178,46.1999,Spokane District,Arson/incendiarism
SCHOFIELD,3825.0,-114.6,45.84666667,Bitterroot National Forest,Natural
ARCTIC CREEK,3760.0,-115.01805556,45.51,Payette National Forest,Natural
LONE PINE,3737.0,-112.2308,43.0132,Idaho Falls District,Natural
BOYD II,3711.0,-114.5008,37.3,Ely District Office,Railroad operations and maintenance
SUGARLOAF,3700.0,-102.43333333,41.55,Crescent Lake National Wildlife Refuge,Natural
TNC,3600.0,-100.3,42.86666667,Fort Niobrara National Wildlife Refuge,Debris and open burning
WILDCAT,3568.0,-116.8284,32.9842,Southern California Agency,Natural
AVERY,3505.5,-121.02444444,45.66527778,Columbia River Gorge National Scenic Area,Missing data/not specified/undetermined
TOM,3420.0,-118.61333333,37.34,Inyo National Forest,Missing data/not specified/undetermined
SHALLOW,3410.0,-99.735,35.72666667,Cibola National Forest,Debris and open burning
WALKER FORK,3381.0,-141.3824,64.06995,Tok Area,Natural
DOME,3340.0,-115.74,48.38666667,Kootenai National Forest,Natural
SPRING,3337.2,-112.6058,42.7849,Idaho Falls District,Natural
HYLONESOME,3300.0,-104.09666442,35.46888732,New Mexico State Forestry Division,Missing data/not specified/undetermined
MM272,3250.0,-116.2204,40.6735,Elko District Office,Missing data/not specified/undetermined
ANDERSON,3200.0,-103.519783,33.086166,New Mexico State Forestry Division,Missing data/not specified/undetermined
PUMP JACK,3200.0,-103.541824,32.894627,New Mexico State Forestry Division,Missing data/not specified/undetermined
GRANDE,3200.0,-103.232025,33.072693,New Mexico State Forestry Division,Missing data/not specified/undetermined
GYPSY,3115.0,-114.99,46.375,Nez Perce - Clearwater National Forests,Natural
CHEAHA WILDERNESS,3108.0,-85.85333333,33.40166667,National Forests in Alabama,Arson/incendiarism
VIALIANT,3100.0,-103.23642,44.07858,Philip Volunteer Fire Department,Equipment and vehicle use
WHITEROCKS,3083.0,-112.9052,40.3183,Salt Lake Field Office,Natural
BOWL MTN.,3070.0,-112.965,47.97833333,Flathead National Forest,Natural
JACKS,3000.0,-108.42,32.60333333,Gila National Forest,Natural
BLITZEN,2978.0,-119.1177,42.5382,Burns District,Natural
CRANECRCYN,2965.0,-116.68583,44.31509,Boise District,Natural
WESTUNIT,2858.0,-93.88797,29.6886,Texas Point National Wildlife Refuge,Missing data/not specified/undetermined
STONEWALL,2797.0,-121.1992,36.4517,Pinnacles National Park,Power generation/transmission/distribution
AIRPORT,2754.0,-117.8676,40.8666,Winnemucca District Office,Natural
NORTH CROWDER,2694.0,-120.55222222,41.7675,Modoc National Forest,Natural
I-15,2655.0,-112.4075,42.9999,Idaho Falls District,Equipment and vehicle use
GATTON,2620.0,-98.525,38.1125,Quivira National Wildlife Refuge,Natural
THIRD FIRE,2607.0,-115.20982,42.62603,Boise District,Natural
UNION COMP,2602.0,-114.3508,37.45,Ely District Office,Railroad operations and maintenance
LOW CREEK,2600.0,-117.5505,44.7057,Vale District,Natural
N. DEXTER,2600.0,-81.4327778,29.1,Lake Woodruff National Wildlife Refuge,Natural
WOODTICK,2596.7,-115.072,42.9557,Twin  Falls District,Equipment and vehicle use
TEX,2560.0,-103.08460235,33.11899948,New Mexico State Forestry Division,Missing data/not specified/undetermined
TOPEKA,2532.0,-112.040719,36.043314,Grand Canyon National Park,Missing data/not specified/undetermined
ALPHA,2525.0,-116.1195,40.0633,Battle Mountain District Office,Natural
HERNDON,2500.0,-103.43270111,34.45589828,New Mexico State Forestry Division,Missing data/not specified/undetermined
BLUE RIVER,2500.0,-110.2026,33.4678,San Carlos Agency,Natural
UNIT 4,2500.0,-93.6,29.85,Sabine National Wildlife Refuge,Debris and open burning
TEL-4,2500.0,-80.6666667,28.475,Merritt Island National Wildlife Refuge,Natural
HOVENWEEP,2455.0,-109.0798,37.3756,Moab Field Office,Natural
TUB MTN.,2422.0,-117.2621,44.1846,Vale District,Natural
MESA,2421.0,-104.7633,34.0504,Roswell Field Office,Missing data/not specified/undetermined
CAYUSE,2410.0,-114.58,45.48,Salmon-Challis National Forest,Natural
POCKET CREEK,2395.4,-107.41253,45.91166,Southern Land Office,Natural
RAZ LEWIS,2348.5,-118.9427,42.2716,Burns District,Natural
JEDJOHNSON,2307.5,-98.6083,34.725,Wichita Mountains National Wildlife Refuge,Arson/incendiarism
FOX LAKE 1,2300.0,-80.93333333,28.6,Merritt Island National Wildlife Refuge,Debris and open burning
ROWENA,2208.0,-121.26388889,45.67305556,Columbia River Gorge National Scenic Area,Railroad operations and maintenance
SOUTH DIKE,2200.0,-114.533,34.7653,Lake Havasu Refuges Complex,Fireworks
LAKE,2200.0,-103.396393,33.35714,New Mexico State Forestry Division,Missing data/not specified/undetermined
MURPHY,2200.0,-103.65,41.75,North Platte National Wildlife Refuge,Natural
BONITA,2198.0,-117.878,44.2613,Vale District,Natural
TAYLOR                   ,2160.0,-117.00694444,33.96888888,Riverside Unit,Equipment and vehicle use
CHARIOT,2103.0,-121.5011,36.7666,California Desert District,Debris and open burning
MANTON                   ,2100.0,-122.01694444,40.38111111,Tehama-Glenn Unit,Equipment and vehicle use
STOCKADE B,2056.0,-118.0513,43.2596,Vale District,Natural
GARFIELD,2050.1,-106.4353,45.6861,Northern Cheyenne Agency,Natural
JO JO,2000.0,-120.3048,46.0799,Yakama Agency,Natural
SOUTHLINE,2000.0,-93.4894444,29.8425,Sabine National Wildlife Refuge,Natural
CHERRY SPG,2000.0,-109.0671,45.3411,Miles City Field Office,Natural
CAMP FAUNCE,1832.0,-84.78833333,46.25,Hiawatha National Forest,Debris and open burning
BARN,1815.0,-113.7675,37.5686,Cedar City Field Office,Equipment and vehicle use
SAM,1801.0,-114.2475,37.3033,Ely District Office,Natural
STONEY LICK,1800.0,-79.45833333,38.195,George Washington & Jefferson National Forests,Arson/incendiarism
GARN FIRE,1750.0,-112.65867,41.85723,Utah Division Forestry Fire State Lands,Natural
GILBERT CR,1750.0,-113.80333333,46.65333333,Lolo National Forest,Natural
DGULCH,1675.0,-114.1928,41.6863,Elko District Office,Natural
HARRELL RANCH FIRE,1602.0,-101.51706112,34.91238054,Texas A & M Forest Service,Missing data/not specified/undetermined
SOUTH LOOKOUT,1600.0,-114.62833333,45.95,Bitterroot National Forest,Natural
E RANSOM,1590.0,-80.6666667,28.5,Merritt Island National Wildlife Refuge,Natural
BIG MUDDY,1570.0,-120.5078,44.8854,Prineville District,Natural
ELDRIDGE,1519.0,-114.5008,39.3666,Ely District Office,Natural
FOX LAKE 2,1500.0,-80.875,28.58333333,Merritt Island National Wildlife Refuge,Natural
STATE,1500.0,-103.39910125,33.57699966,New Mexico State Forestry Division,Missing data/not specified/undetermined
BLACK BAY,1500.0,-93.7555556,29.9861111,Sabine National Wildlife Refuge,Debris and open burning
BENNIE PEER,1500.0,-103.82333333,47.43833333,Custer Gallatin National Forest,Debris and open burning
BILLY,1489.0,-114.95666667,46.13333333,Nez Perce - Clearwater National Forests,Natural
LOSTMANS 1,1460.0,-81.15859,25.614898,Everglades National Park,Natural
WAGONTONGUE,1450.0,-108.515,33.88666667,Gila National Forest,Natural
HIDDEN LAKE,1440.0,-114.52166667,45.61666667,Bitterroot National Forest,Natural
CALVARY,1431.0,-78.78141,38.18469,Shenandoah National Park,Recreation and ceremony
DUGWAY,1415.0,-112.8508,40.2599,Salt Lake Field Office,Natural
POTTER#3,1400.0,-101.7744,35.5367,Lake Meredith National Recreation Area,Railroad operations and maintenance
GREENRIDGE #6            ,1388.0,-121.74111111,37.80305555,Santa Clara Unit,Equipment and vehicle use
DAMPER,1380.0,-114.8653,37.3272,Ely District Office,Natural
GARLOCK 2,1373.0,-117.8112,35.3722,California Desert District,Missing data/not specified/undetermined
BAD,1341.0,-115.0901,42.5538,Boise District,Natural
SODA,1317.0,-114.67666667,44.91166667,Salmon-Challis National Forest,Natural
WEST MOUNTAIN II,1316.0,-111.80333333,40.04166667,Uinta-Wasatch-Cache National Forest,Smoking
PUMPKIN FIELD BRANCH,1314.0,-82.25042853,37.93114603,West Virginia Division of Forestry,Arson/incendiarism
BEAR GULCH,1300.0,-105.8739,44.9889,Casper Field Office,Natural
CHOCOLBAY,1300.0,-95.2,29.183,Brazoria National Wildlife Refuge,Arson/incendiarism
HAMILTON,1300.0,-114.92833333,45.59166667,Bitterroot National Forest,Natural
SIMPSON,1290.0,-112.7911,40.0197,Salt Lake Field Office,Equipment and vehicle use
MCCORKLE,1276.0,-121.4087,44.9062,Warm Springs Agency,Smoking
DEAD DOG,1270.0,-80.580528,25.580513,Everglades National Park,Missing data/not specified/undetermined
KAISER CYN,1262.0,-118.97,48.0788,Colville Agency,Natural
WAHATIS PK,1260.0,-119.5678,46.7999,Spokane District,Debris and open burning
COUNTRY,1243.0,-117.5009,34.2667,California Desert District,Arson/incendiarism
OGEMAW16,1238.0,-84.34004525,44.4709029,Michigan Department of Natural Resources,Missing data/not specified/undetermined
HEE MTN II,1200.0,-94.55694444,34.32833333,Ouachita National Forest,Arson/incendiarism
STATE 1179               ,1200.0,-117.16388888,33.83805555,Riverside Unit,Equipment and vehicle use
BOOTLEG,1200.0,-106.6,34.35,Sevilleta National Wildlife Refuge,Natural
THE DALLES MT. ROAD,1200.0,-121.11361111,45.65444444,Columbia River Gorge National Scenic Area,Missing data/not specified/undetermined
FARM,1200.0,-108.295,32.99833333,Gila National Forest,Natural
DODD,1200.0,-103.73040008,34.33909988,New Mexico State Forestry Division,Missing data/not specified/undetermined
COLD SPRIN,1170.0,-119.4231,48.2502,Colville Agency,Natural
CHALK BASI,1168.0,-117.7177,43.0499,Vale District,Natural
TURKEY,1155.0,-102.5696,43.0903,Pine Ridge Agency,Misuse of fire by a minor
580 #6                   ,1140.0,-121.68611111,37.71611111,Santa Clara Unit,Equipment and vehicle use
MCKAY,1138.0,-121.36138889,43.72888889,Deschutes National Forest,Arson/incendiarism
YANKEE,1137.0,-118.4354,35.6447,Central California District,Power generation/transmission/distribution
75EAST,1129.0,-80.96652,26.19156,Big Cypress National Preserve,Natural
75WEST,1126.0,-80.99958,26.18406,Big Cypress National Preserve,Natural
RL336,1122.0,-95.3836,47.9166,Red Lake Agency,Missing data/not specified/undetermined
BUCKSKIN,1110.0,-112.0644,37.1042,Cedar City Field Office,Natural
TOLL ROAD,1110.0,-115.985,43.59,Boise National Forest,Missing data/not specified/undetermined
JANES,1100.0,-81.4164,26.0531,Big Cypress National Preserve,Missing data/not specified/undetermined
DAM FIREII,1100.0,-101.5506,35.7172,Lake Meredith National Recreation Area,Arson/incendiarism
RUTSKI 2,1089.0,-80.570607,25.527925,Everglades National Park,Missing data/not specified/undetermined
BOB GAP,1085.0,-82.51666667,37.23333333,George Washington & Jefferson National Forests,Arson/incendiarism
045 RABBIT,1075.0,-92.75972222,31.85805556,Kisatchie National Forest,Arson/incendiarism
KANE,1070.0,-114.5914,37.2941,Ely District Office,Recreation and ceremony
MILLERFLAT,1066.0,-121.3512,44.7998,Warm Springs Agency,Equipment and vehicle use
KOPSI,1060.0,-114.72833333,48.885,Kootenai National Forest,Natural
ROSWRTHS#1,1047.0,-115.1364,42.2352,Boise District,Arson/incendiarism
HIGHPOINT2,1043.5,-114.0975,42.7049,Twin  Falls District,Natural
SO FORK,1033.0,-106.5725,46.0247,Miles City Field Office,Natural
15 CENT,1025.0,-118.3177,42.9799,Burns District,Natural
JACKASS,1016.0,-114.60833333,44.925,Salmon-Challis National Forest,Natural
HOTFLASH,1005.0,-115.027,38.5113,Ely District Office,Natural
TURKEY RUN,1000.0,-82.5,30.34166667,National Forests in Florida,Natural
ORVIN,1000.0,-102.48333333,41.65,Crescent Lake National Wildlife Refuge,Natural
GABELA,1000.0,-103.88639068,35.29444503,New Mexico State Forestry Division,Missing data/not specified/undetermined
PEREZ,1000.0,-105.04055786,34.5577774,New Mexico State Forestry Division,Missing data/not specified/undetermined
